room,game,move,condition,player,chosen_arm,arm,value
73,9,18,control,0,3,0,0.0
73,9,18,control,0,3,1,0.6
73,9,18,control,0,3,2,0.916666666667
73,9,18,control,0,3,3,0.0
73,9,19,control,1,3,0,0.0
73,9,19,control,1,3,1,0.6
73,9,19,control,1,3,2,0.923076923077
73,9,19,control,1,3,3,0.0
73,9,20,control,0,3,0,0.0
73,9,20,control,0,3,1,0.6
73,9,20,control,0,3,2,0.928571428571
73,9,20,control,0,3,3,0.0
73,9,21,control,1,3,0,0.0
73,9,21,control,1,3,1,0.6
73,9,21,control,1,3,2,0.866666666667
73,9,21,control,1,3,3,0.0
73,9,22,control,0,3,0,0.0
73,9,22,control,0,3,1,0.6
73,9,22,control,0,3,2,0.875
73,9,22,control,0,3,3,0.0
73,9,23,control,1,3,0,0.0
73,9,23,control,1,3,1,0.6
73,9,23,control,1,3,2,0.823529411765
73,9,23,control,1,3,3,0.0
73,9,24,control,0,3,0,0.0
73,9,24,control,0,3,1,0.6
73,9,24,control,0,3,2,0.833333333333
73,9,24,control,0,3,3,0.0
73,9,25,control,1,3,0,0.0
73,9,25,control,1,3,1,0.6
73,9,25,control,1,3,2,0.842105263158
73,9,25,control,1,3,3,0.0
73,9,26,control,0,3,0,0.0
73,9,26,control,0,3,1,0.6
73,9,26,control,0,3,2,0.85
73,9,26,control,0,3,3,0.0
73,9,27,control,1,3,0,0.0
73,9,27,control,1,3,1,0.6
73,9,27,control,1,3,2,0.809523809524
73,9,27,control,1,3,3,0.0
73,9,28,control,0,3,0,0.0
73,9,28,control,0,3,1,0.6
73,9,28,control,0,3,2,0.772727272727
73,9,28,control,0,3,3,0.0
73,9,29,control,1,3,0,0.0
73,9,29,control,1,3,1,0.6
73,9,29,control,1,3,2,0.782608695652
73,9,29,control,1,3,3,0.0
73,9,30,control,0,3,0,0.0
73,9,30,control,0,3,1,0.6
73,9,30,control,0,3,2,0.75
73,9,30,control,0,3,3,0.0
73,9,31,control,1,3,0,0.0
73,9,31,control,1,3,1,0.6
73,9,31,control,1,3,2,0.76
73,9,31,control,1,3,3,0.0
73,9,32,control,0,3,0,0.0
73,9,32,control,0,3,1,0.6
73,9,32,control,0,3,2,0.769230769231
73,9,32,control,0,3,3,0.0
73,9,33,control,1,3,0,0.0
73,9,33,control,1,3,1,0.6
73,9,33,control,1,3,2,0.777777777778
73,9,33,control,1,3,3,0.0
73,9,34,control,0,3,0,0.0
73,9,34,control,0,3,1,0.6
73,9,34,control,0,3,2,0.75
73,9,34,control,0,3,3,0.0
73,9,35,control,1,3,0,0.0
73,9,35,control,1,3,1,0.6
73,9,35,control,1,3,2,0.758620689655
73,9,35,control,1,3,3,0.0
73,9,36,control,0,3,0,0.0
73,9,36,control,0,3,1,0.6
73,9,36,control,0,3,2,0.733333333333
73,9,36,control,0,3,3,0.0
73,9,37,control,1,3,0,0.0
73,9,37,control,1,3,1,0.6
73,9,37,control,1,3,2,0.741935483871
73,9,37,control,1,3,3,0.0
73,9,38,control,0,3,0,0.0
73,9,38,control,0,3,1,0.6
73,9,38,control,0,3,2,0.75
73,9,38,control,0,3,3,0.0
73,9,39,control,1,3,0,0.0
73,9,39,control,1,3,1,0.6
73,9,39,control,1,3,2,0.757575757576
73,9,39,control,1,3,3,0.0
76,0,0,control,0,3,0,0.0
76,0,0,control,0,3,1,0.0
76,0,0,control,0,3,2,0.0
76,0,0,control,0,3,3,0.0
76,0,1,control,1,2,0,0.0
76,0,1,control,1,2,1,0.0
76,0,1,control,1,2,2,0.0
76,0,1,control,1,2,3,0.0
76,0,2,control,0,2,0,0.0
76,0,2,control,0,2,1,0.0
76,0,2,control,0,2,2,0.0
76,0,2,control,0,2,3,0.0
76,0,3,control,1,2,0,0.0
76,0,3,control,1,2,1,0.5
76,0,3,control,1,2,2,0.0
76,0,3,control,1,2,3,0.0
76,0,4,control,0,4,0,0.0
76,0,4,control,0,4,1,0.666666666667
76,0,4,control,0,4,2,0.0
76,0,4,control,0,4,3,0.0
76,0,5,control,1,4,0,0.0
76,0,5,control,1,4,1,0.666666666667
76,0,5,control,1,4,2,0.0
76,0,5,control,1,4,3,1.0
76,0,6,control,0,2,0,0.0
76,0,6,control,0,2,1,0.666666666667
76,0,6,control,0,2,2,0.0
76,0,6,control,0,2,3,1.0
76,0,7,control,1,2,0,0.0
76,0,7,control,1,2,1,0.5
76,0,7,control,1,2,2,0.0
76,0,7,control,1,2,3,1.0
76,0,8,control,0,1,0,0.0
76,0,8,control,0,1,1,0.4
76,0,8,control,0,1,2,0.0
76,0,8,control,0,1,3,1.0
76,0,9,control,1,4,0,0.0
76,0,9,control,1,4,1,0.4
76,0,9,control,1,4,2,0.0
76,0,9,control,1,4,3,1.0
76,0,10,control,0,2,0,0.0
76,0,10,control,0,2,1,0.4
76,0,10,control,0,2,2,0.0
76,0,10,control,0,2,3,1.0
76,0,11,control,1,4,0,0.0
76,0,11,control,1,4,1,0.5
76,0,11,control,1,4,2,0.0
76,0,11,control,1,4,3,1.0
76,0,12,control,0,3,0,0.0
76,0,12,control,0,3,1,0.5
76,0,12,control,0,3,2,0.0
76,0,12,control,0,3,3,0.75
76,0,13,control,1,2,0,0.0
76,0,13,control,1,2,1,0.5
76,0,13,control,1,2,2,0.5
76,0,13,control,1,2,3,0.75
76,0,14,control,0,4,0,0.0
76,0,14,control,0,4,1,0.571428571429
76,0,14,control,0,4,2,0.5
76,0,14,control,0,4,3,0.75
76,0,15,control,1,2,0,0.0
76,0,15,control,1,2,1,0.571428571429
76,0,15,control,1,2,2,0.5
76,0,15,control,1,2,3,0.6
76,0,16,control,0,3,0,0.0
76,0,16,control,0,3,1,0.625
76,0,16,control,0,3,2,0.5
76,0,16,control,0,3,3,0.6
76,0,17,control,1,2,0,0.0
76,0,17,control,1,2,1,0.625
76,0,17,control,1,2,2,0.666666666667
76,0,17,control,1,2,3,0.6
76,0,18,control,0,1,0,0.0
76,0,18,control,0,1,1,0.666666666667
76,0,18,control,0,1,2,0.666666666667
76,0,18,control,0,1,3,0.6
76,0,19,control,1,2,0,0.0
76,0,19,control,1,2,1,0.666666666667
76,0,19,control,1,2,2,0.666666666667
76,0,19,control,1,2,3,0.6
76,0,20,control,0,2,0,0.0
76,0,20,control,0,2,1,0.6
76,0,20,control,0,2,2,0.666666666667
76,0,20,control,0,2,3,0.6
76,0,21,control,1,2,0,0.0
76,0,21,control,1,2,1,0.545454545455
76,0,21,control,1,2,2,0.666666666667
76,0,21,control,1,2,3,0.6
76,0,22,control,0,3,0,0.0
76,0,22,control,0,3,1,0.5
76,0,22,control,0,3,2,0.666666666667
76,0,22,control,0,3,3,0.6
76,0,23,control,1,2,0,0.0
76,0,23,control,1,2,1,0.5
76,0,23,control,1,2,2,0.75
76,0,23,control,1,2,3,0.6
76,0,24,control,0,3,0,0.0
76,0,24,control,0,3,1,0.461538461538
76,0,24,control,0,3,2,0.75
76,0,24,control,0,3,3,0.6
76,0,25,control,1,3,0,0.0
76,0,25,control,1,3,1,0.461538461538
76,0,25,control,1,3,2,0.8
76,0,25,control,1,3,3,0.6
76,0,26,control,0,3,0,0.0
76,0,26,control,0,3,1,0.461538461538
76,0,26,control,0,3,2,0.833333333333
76,0,26,control,0,3,3,0.6
76,0,27,control,1,4,0,0.0
76,0,27,control,1,4,1,0.461538461538
76,0,27,control,1,4,2,0.714285714286
76,0,27,control,1,4,3,0.6
76,0,28,control,0,3,0,0.0
76,0,28,control,0,3,1,0.461538461538
76,0,28,control,0,3,2,0.714285714286
76,0,28,control,0,3,3,0.5
76,0,29,control,1,3,0,0.0
76,0,29,control,1,3,1,0.461538461538
76,0,29,control,1,3,2,0.75
76,0,29,control,1,3,3,0.5
76,0,30,control,0,3,0,0.0
76,0,30,control,0,3,1,0.461538461538
76,0,30,control,0,3,2,0.777777777778
76,0,30,control,0,3,3,0.5
76,0,31,control,1,3,0,0.0
76,0,31,control,1,3,1,0.461538461538
76,0,31,control,1,3,2,0.8
76,0,31,control,1,3,3,0.5
76,0,32,control,0,3,0,0.0
76,0,32,control,0,3,1,0.461538461538
76,0,32,control,0,3,2,0.818181818182
76,0,32,control,0,3,3,0.5
76,0,33,control,1,3,0,0.0
76,0,33,control,1,3,1,0.461538461538
76,0,33,control,1,3,2,0.833333333333
76,0,33,control,1,3,3,0.5
76,0,34,control,0,3,0,0.0
76,0,34,control,0,3,1,0.461538461538
76,0,34,control,0,3,2,0.846153846154
76,0,34,control,0,3,3,0.5
76,0,35,control,1,3,0,0.0
76,0,35,control,1,3,1,0.461538461538
76,0,35,control,1,3,2,0.857142857143
76,0,35,control,1,3,3,0.5
76,0,36,control,0,3,0,0.0
76,0,36,control,0,3,1,0.461538461538
76,0,36,control,0,3,2,0.8
76,0,36,control,0,3,3,0.5
76,0,37,control,1,3,0,0.0
76,0,37,control,1,3,1,0.461538461538
76,0,37,control,1,3,2,0.75
76,0,37,control,1,3,3,0.5
76,0,38,control,0,4,0,0.0
76,0,38,control,0,4,1,0.461538461538
76,0,38,control,0,4,2,0.705882352941
76,0,38,control,0,4,3,0.5
76,0,39,control,1,1,0,0.0
76,0,39,control,1,1,1,0.461538461538
76,0,39,control,1,1,2,0.705882352941
76,0,39,control,1,1,3,0.428571428571
76,1,0,control,0,2,0,0.0
76,1,0,control,0,2,1,0.0
76,1,0,control,0,2,2,0.0
76,1,0,control,0,2,3,0.0
76,1,1,control,1,3,0,0.0
76,1,1,control,1,3,1,0.0
76,1,1,control,1,3,2,0.0
76,1,1,control,1,3,3,0.0
76,1,2,control,0,3,0,0.0
76,1,2,control,0,3,1,0.0
76,1,2,control,0,3,2,0.0
76,1,2,control,0,3,3,0.0
76,1,3,control,1,4,0,0.0
76,1,3,control,1,4,1,0.0
76,1,3,control,1,4,2,0.0
76,1,3,control,1,4,3,0.0
76,1,4,control,0,4,0,0.0
76,1,4,control,0,4,1,0.0
76,1,4,control,0,4,2,0.0
76,1,4,control,0,4,3,0.0
76,1,5,control,1,1,0,0.0
76,1,5,control,1,1,1,0.0
76,1,5,control,1,1,2,0.0
76,1,5,control,1,1,3,0.0
76,1,6,control,0,3,0,1.0
76,1,6,control,0,3,1,0.0
76,1,6,control,0,3,2,0.0
76,1,6,control,0,3,3,0.0
76,1,7,control,1,1,0,1.0
76,1,7,control,1,1,1,0.0
76,1,7,control,1,1,2,0.0
76,1,7,control,1,1,3,0.0
76,1,8,control,0,1,0,1.0
76,1,8,control,0,1,1,0.0
76,1,8,control,0,1,2,0.0
76,1,8,control,0,1,3,0.0
76,1,9,control,1,1,0,0.666666666667
76,1,9,control,1,1,1,0.0
76,1,9,control,1,1,2,0.0
76,1,9,control,1,1,3,0.0
76,1,10,control,0,2,0,0.5
76,1,10,control,0,2,1,0.0
76,1,10,control,0,2,2,0.0
76,1,10,control,0,2,3,0.0
76,1,11,control,1,1,0,0.5
76,1,11,control,1,1,1,0.0
76,1,11,control,1,1,2,0.0
76,1,11,control,1,1,3,0.0
76,1,12,control,0,3,0,0.6
76,1,12,control,0,3,1,0.0
76,1,12,control,0,3,2,0.0
76,1,12,control,0,3,3,0.0
76,1,13,control,1,1,0,0.6
76,1,13,control,1,1,1,0.0
76,1,13,control,1,1,2,0.0
76,1,13,control,1,1,3,0.0
76,1,14,control,0,1,0,0.666666666667
76,1,14,control,0,1,1,0.0
76,1,14,control,0,1,2,0.0
76,1,14,control,0,1,3,0.0
76,1,15,control,1,1,0,0.714285714286
76,1,15,control,1,1,1,0.0
76,1,15,control,1,1,2,0.0
76,1,15,control,1,1,3,0.0
76,1,16,control,0,1,0,0.625
76,1,16,control,0,1,1,0.0
76,1,16,control,0,1,2,0.0
76,1,16,control,0,1,3,0.0
76,1,17,control,1,1,0,0.666666666667
76,1,17,control,1,1,1,0.0
76,1,17,control,1,1,2,0.0
76,1,17,control,1,1,3,0.0
76,1,18,control,0,1,0,0.6
76,1,18,control,0,1,1,0.0
76,1,18,control,0,1,2,0.0
76,1,18,control,0,1,3,0.0
76,1,19,control,1,1,0,0.636363636364
76,1,19,control,1,1,1,0.0
76,1,19,control,1,1,2,0.0
76,1,19,control,1,1,3,0.0
76,1,20,control,0,1,0,0.666666666667
76,1,20,control,0,1,1,0.0
76,1,20,control,0,1,2,0.0
76,1,20,control,0,1,3,0.0
76,1,21,control,1,1,0,0.615384615385
76,1,21,control,1,1,1,0.0
76,1,21,control,1,1,2,0.0
76,1,21,control,1,1,3,0.0
76,1,22,control,0,3,0,0.642857142857
76,1,22,control,0,3,1,0.0
76,1,22,control,0,3,2,0.0
76,1,22,control,0,3,3,0.0
76,1,23,control,1,1,0,0.642857142857
76,1,23,control,1,1,1,0.0
76,1,23,control,1,1,2,0.0
76,1,23,control,1,1,3,0.0
76,1,24,control,0,1,0,0.666666666667
76,1,24,control,0,1,1,0.0
76,1,24,control,0,1,2,0.0
76,1,24,control,0,1,3,0.0
76,1,25,control,1,1,0,0.6875
76,1,25,control,1,1,1,0.0
76,1,25,control,1,1,2,0.0
76,1,25,control,1,1,3,0.0
76,1,26,control,0,1,0,0.647058823529
76,1,26,control,0,1,1,0.0
76,1,26,control,0,1,2,0.0
76,1,26,control,0,1,3,0.0
76,1,27,control,1,1,0,0.611111111111
76,1,27,control,1,1,1,0.0
76,1,27,control,1,1,2,0.0
76,1,27,control,1,1,3,0.0
76,1,28,control,0,4,0,0.631578947368
76,1,28,control,0,4,1,0.0
76,1,28,control,0,4,2,0.0
76,1,28,control,0,4,3,0.0
76,1,29,control,1,1,0,0.631578947368
76,1,29,control,1,1,1,0.0
76,1,29,control,1,1,2,0.0
76,1,29,control,1,1,3,0.333333333333
76,1,30,control,0,4,0,0.65
76,1,30,control,0,4,1,0.0
76,1,30,control,0,4,2,0.0
76,1,30,control,0,4,3,0.333333333333
76,1,31,control,1,1,0,0.65
76,1,31,control,1,1,1,0.0
76,1,31,control,1,1,2,0.0
76,1,31,control,1,1,3,0.5
76,1,32,control,0,4,0,0.666666666667
76,1,32,control,0,4,1,0.0
76,1,32,control,0,4,2,0.0
76,1,32,control,0,4,3,0.5
76,1,33,control,1,1,0,0.666666666667
76,1,33,control,1,1,1,0.0
76,1,33,control,1,1,2,0.0
76,1,33,control,1,1,3,0.4
76,1,34,control,0,3,0,0.636363636364
76,1,34,control,0,3,1,0.0
76,1,34,control,0,3,2,0.0
76,1,34,control,0,3,3,0.4
76,1,35,control,1,1,0,0.636363636364
76,1,35,control,1,1,1,0.0
76,1,35,control,1,1,2,0.166666666667
76,1,35,control,1,1,3,0.4
76,1,36,control,0,3,0,0.608695652174
76,1,36,control,0,3,1,0.0
76,1,36,control,0,3,2,0.166666666667
76,1,36,control,0,3,3,0.4
76,1,37,control,1,4,0,0.608695652174
76,1,37,control,1,4,1,0.0
76,1,37,control,1,4,2,0.142857142857
76,1,37,control,1,4,3,0.4
76,1,38,control,0,2,0,0.608695652174
76,1,38,control,0,2,1,0.0
76,1,38,control,0,2,2,0.142857142857
76,1,38,control,0,2,3,0.333333333333
76,1,39,control,1,2,0,0.608695652174
76,1,39,control,1,2,1,0.333333333333
76,1,39,control,1,2,2,0.142857142857
76,1,39,control,1,2,3,0.333333333333
76,2,0,control,0,1,0,0.0
76,2,0,control,0,1,1,0.0
76,2,0,control,0,1,2,0.0
76,2,0,control,0,1,3,0.0
76,2,1,control,1,2,0,0.0
76,2,1,control,1,2,1,0.0
76,2,1,control,1,2,2,0.0
76,2,1,control,1,2,3,0.0
76,2,2,control,0,2,0,0.0
76,2,2,control,0,2,1,1.0
76,2,2,control,0,2,2,0.0
76,2,2,control,0,2,3,0.0
76,2,3,control,1,2,0,0.0
76,2,3,control,1,2,1,1.0
76,2,3,control,1,2,2,0.0
76,2,3,control,1,2,3,0.0
76,2,4,control,0,2,0,0.0
76,2,4,control,0,2,1,1.0
76,2,4,control,0,2,2,0.0
76,2,4,control,0,2,3,0.0
76,2,5,control,1,2,0,0.0
76,2,5,control,1,2,1,1.0
76,2,5,control,1,2,2,0.0
76,2,5,control,1,2,3,0.0
76,2,6,control,0,2,0,0.0
76,2,6,control,0,2,1,0.8
76,2,6,control,0,2,2,0.0
76,2,6,control,0,2,3,0.0
76,2,7,control,1,3,0,0.0
76,2,7,control,1,3,1,0.666666666667
76,2,7,control,1,3,2,0.0
76,2,7,control,1,3,3,0.0
76,2,8,control,0,3,0,0.0
76,2,8,control,0,3,1,0.666666666667
76,2,8,control,0,3,2,0.0
76,2,8,control,0,3,3,0.0
76,2,9,control,1,4,0,0.0
76,2,9,control,1,4,1,0.666666666667
76,2,9,control,1,4,2,0.5
76,2,9,control,1,4,3,0.0
76,2,10,control,0,4,0,0.0
76,2,10,control,0,4,1,0.666666666667
76,2,10,control,0,4,2,0.5
76,2,10,control,0,4,3,1.0
76,2,11,control,1,4,0,0.0
76,2,11,control,1,4,1,0.666666666667
76,2,11,control,1,4,2,0.5
76,2,11,control,1,4,3,1.0
76,2,12,control,0,4,0,0.0
76,2,12,control,0,4,1,0.666666666667
76,2,12,control,0,4,2,0.5
76,2,12,control,0,4,3,1.0
76,2,13,control,1,4,0,0.0
76,2,13,control,1,4,1,0.666666666667
76,2,13,control,1,4,2,0.5
76,2,13,control,1,4,3,1.0
76,2,14,control,0,1,0,0.0
76,2,14,control,0,1,1,0.666666666667
76,2,14,control,0,1,2,0.5
76,2,14,control,0,1,3,0.8
76,2,15,control,1,4,0,0.5
76,2,15,control,1,4,1,0.666666666667
76,2,15,control,1,4,2,0.5
76,2,15,control,1,4,3,0.8
76,2,16,control,0,3,0,0.5
76,2,16,control,0,3,1,0.666666666667
76,2,16,control,0,3,2,0.5
76,2,16,control,0,3,3,0.666666666667
76,2,17,control,1,2,0,0.5
76,2,17,control,1,2,1,0.666666666667
76,2,17,control,1,2,2,0.333333333333
76,2,17,control,1,2,3,0.666666666667
76,2,18,control,0,1,0,0.5
76,2,18,control,0,1,1,0.714285714286
76,2,18,control,0,1,2,0.333333333333
76,2,18,control,0,1,3,0.666666666667
76,2,19,control,1,2,0,0.333333333333
76,2,19,control,1,2,1,0.714285714286
76,2,19,control,1,2,2,0.333333333333
76,2,19,control,1,2,3,0.666666666667
76,2,20,control,0,2,0,0.333333333333
76,2,20,control,0,2,1,0.75
76,2,20,control,0,2,2,0.333333333333
76,2,20,control,0,2,3,0.666666666667
76,2,21,control,1,2,0,0.333333333333
76,2,21,control,1,2,1,0.777777777778
76,2,21,control,1,2,2,0.333333333333
76,2,21,control,1,2,3,0.666666666667
76,2,22,control,0,4,0,0.333333333333
76,2,22,control,0,4,1,0.8
76,2,22,control,0,4,2,0.333333333333
76,2,22,control,0,4,3,0.666666666667
76,2,23,control,1,2,0,0.333333333333
76,2,23,control,1,2,1,0.8
76,2,23,control,1,2,2,0.333333333333
76,2,23,control,1,2,3,0.571428571429
76,2,24,control,0,3,0,0.333333333333
76,2,24,control,0,3,1,0.818181818182
76,2,24,control,0,3,2,0.333333333333
76,2,24,control,0,3,3,0.571428571429
76,2,25,control,1,4,0,0.333333333333
76,2,25,control,1,4,1,0.818181818182
76,2,25,control,1,4,2,0.5
76,2,25,control,1,4,3,0.571428571429
76,2,26,control,0,3,0,0.333333333333
76,2,26,control,0,3,1,0.818181818182
76,2,26,control,0,3,2,0.5
76,2,26,control,0,3,3,0.625
76,2,27,control,1,2,0,0.333333333333
76,2,27,control,1,2,1,0.818181818182
76,2,27,control,1,2,2,0.6
76,2,27,control,1,2,3,0.625
76,2,28,control,0,3,0,0.333333333333
76,2,28,control,0,3,1,0.833333333333
76,2,28,control,0,3,2,0.6
76,2,28,control,0,3,3,0.625
76,2,29,control,1,4,0,0.333333333333
76,2,29,control,1,4,1,0.833333333333
76,2,29,control,1,4,2,0.666666666667
76,2,29,control,1,4,3,0.625
76,2,30,control,0,3,0,0.333333333333
76,2,30,control,0,3,1,0.833333333333
76,2,30,control,0,3,2,0.666666666667
76,2,30,control,0,3,3,0.555555555556
76,2,31,control,1,2,0,0.333333333333
76,2,31,control,1,2,1,0.833333333333
76,2,31,control,1,2,2,0.571428571429
76,2,31,control,1,2,3,0.555555555556
76,2,32,control,0,1,0,0.333333333333
76,2,32,control,0,1,1,0.846153846154
76,2,32,control,0,1,2,0.571428571429
76,2,32,control,0,1,3,0.555555555556
76,2,33,control,1,3,0,0.25
76,2,33,control,1,3,1,0.846153846154
76,2,33,control,1,3,2,0.571428571429
76,2,33,control,1,3,3,0.555555555556
76,2,34,control,0,2,0,0.25
76,2,34,control,0,2,1,0.846153846154
76,2,34,control,0,2,2,0.625
76,2,34,control,0,2,3,0.555555555556
76,2,35,control,1,2,0,0.25
76,2,35,control,1,2,1,0.857142857143
76,2,35,control,1,2,2,0.625
76,2,35,control,1,2,3,0.555555555556
76,2,36,control,0,2,0,0.25
76,2,36,control,0,2,1,0.866666666667
76,2,36,control,0,2,2,0.625
76,2,36,control,0,2,3,0.555555555556
76,2,37,control,1,2,0,0.25
76,2,37,control,1,2,1,0.875
76,2,37,control,1,2,2,0.625
76,2,37,control,1,2,3,0.555555555556
76,2,38,control,0,2,0,0.25
76,2,38,control,0,2,1,0.882352941176
76,2,38,control,0,2,2,0.625
76,2,38,control,0,2,3,0.555555555556
76,2,39,control,1,2,0,0.25
76,2,39,control,1,2,1,0.888888888889
76,2,39,control,1,2,2,0.625
76,2,39,control,1,2,3,0.555555555556
76,3,0,control,0,1,0,0.0
76,3,0,control,0,1,1,0.0
76,3,0,control,0,1,2,0.0
76,3,0,control,0,1,3,0.0
76,3,1,control,1,1,0,1.0
76,3,1,control,1,1,1,0.0
76,3,1,control,1,1,2,0.0
76,3,1,control,1,1,3,0.0
76,3,2,control,0,1,0,1.0
76,3,2,control,0,1,1,0.0
76,3,2,control,0,1,2,0.0
76,3,2,control,0,1,3,0.0
76,3,3,control,1,1,0,1.0
76,3,3,control,1,1,1,0.0
76,3,3,control,1,1,2,0.0
76,3,3,control,1,1,3,0.0
76,3,4,control,0,1,0,1.0
76,3,4,control,0,1,1,0.0
76,3,4,control,0,1,2,0.0
76,3,4,control,0,1,3,0.0
76,3,5,control,1,1,0,1.0
76,3,5,control,1,1,1,0.0
76,3,5,control,1,1,2,0.0
76,3,5,control,1,1,3,0.0
76,3,6,control,0,2,0,1.0
76,3,6,control,0,2,1,0.0
76,3,6,control,0,2,2,0.0
76,3,6,control,0,2,3,0.0
76,3,7,control,1,1,0,1.0
76,3,7,control,1,1,1,0.0
76,3,7,control,1,1,2,0.0
76,3,7,control,1,1,3,0.0
76,3,8,control,0,3,0,0.857142857143
76,3,8,control,0,3,1,0.0
76,3,8,control,0,3,2,0.0
76,3,8,control,0,3,3,0.0
76,3,9,control,1,1,0,0.857142857143
76,3,9,control,1,1,1,0.0
76,3,9,control,1,1,2,0.0
76,3,9,control,1,1,3,0.0
76,3,10,control,0,4,0,0.875
76,3,10,control,0,4,1,0.0
76,3,10,control,0,4,2,0.0
76,3,10,control,0,4,3,0.0
76,3,11,control,1,1,0,0.875
76,3,11,control,1,1,1,0.0
76,3,11,control,1,1,2,0.0
76,3,11,control,1,1,3,1.0
76,3,12,control,0,4,0,0.888888888889
76,3,12,control,0,4,1,0.0
76,3,12,control,0,4,2,0.0
76,3,12,control,0,4,3,1.0
76,3,13,control,1,1,0,0.888888888889
76,3,13,control,1,1,1,0.0
76,3,13,control,1,1,2,0.0
76,3,13,control,1,1,3,1.0
76,3,14,control,0,4,0,0.9
76,3,14,control,0,4,1,0.0
76,3,14,control,0,4,2,0.0
76,3,14,control,0,4,3,1.0
76,3,15,control,1,1,0,0.9
76,3,15,control,1,1,1,0.0
76,3,15,control,1,1,2,0.0
76,3,15,control,1,1,3,0.666666666667
76,3,16,control,0,3,0,0.818181818182
76,3,16,control,0,3,1,0.0
76,3,16,control,0,3,2,0.0
76,3,16,control,0,3,3,0.666666666667
76,3,17,control,1,1,0,0.818181818182
76,3,17,control,1,1,1,0.0
76,3,17,control,1,1,2,0.5
76,3,17,control,1,1,3,0.666666666667
76,3,18,control,0,3,0,0.833333333333
76,3,18,control,0,3,1,0.0
76,3,18,control,0,3,2,0.5
76,3,18,control,0,3,3,0.666666666667
76,3,19,control,1,1,0,0.833333333333
76,3,19,control,1,1,1,0.0
76,3,19,control,1,1,2,0.333333333333
76,3,19,control,1,1,3,0.666666666667
76,3,20,control,0,2,0,0.846153846154
76,3,20,control,0,2,1,0.0
76,3,20,control,0,2,2,0.333333333333
76,3,20,control,0,2,3,0.666666666667
76,3,21,control,1,1,0,0.846153846154
76,3,21,control,1,1,1,0.0
76,3,21,control,1,1,2,0.333333333333
76,3,21,control,1,1,3,0.666666666667
76,3,22,control,0,1,0,0.857142857143
76,3,22,control,0,1,1,0.0
76,3,22,control,0,1,2,0.333333333333
76,3,22,control,0,1,3,0.666666666667
76,3,23,control,1,1,0,0.866666666667
76,3,23,control,1,1,1,0.0
76,3,23,control,1,1,2,0.333333333333
76,3,23,control,1,1,3,0.666666666667
76,3,24,control,0,1,0,0.875
76,3,24,control,0,1,1,0.0
76,3,24,control,0,1,2,0.333333333333
76,3,24,control,0,1,3,0.666666666667
76,3,25,control,1,1,0,0.882352941176
76,3,25,control,1,1,1,0.0
76,3,25,control,1,1,2,0.333333333333
76,3,25,control,1,1,3,0.666666666667
76,3,26,control,0,2,0,0.888888888889
76,3,26,control,0,2,1,0.0
76,3,26,control,0,2,2,0.333333333333
76,3,26,control,0,2,3,0.666666666667
76,3,27,control,1,1,0,0.888888888889
76,3,27,control,1,1,1,0.333333333333
76,3,27,control,1,1,2,0.333333333333
76,3,27,control,1,1,3,0.666666666667
76,3,28,control,0,2,0,0.894736842105
76,3,28,control,0,2,1,0.333333333333
76,3,28,control,0,2,2,0.333333333333
76,3,28,control,0,2,3,0.666666666667
76,3,29,control,1,1,0,0.894736842105
76,3,29,control,1,1,1,0.5
76,3,29,control,1,1,2,0.333333333333
76,3,29,control,1,1,3,0.666666666667
76,3,30,control,0,2,0,0.9
76,3,30,control,0,2,1,0.5
76,3,30,control,0,2,2,0.333333333333
76,3,30,control,0,2,3,0.666666666667
76,3,31,control,1,2,0,0.9
76,3,31,control,1,2,1,0.6
76,3,31,control,1,2,2,0.333333333333
76,3,31,control,1,2,3,0.666666666667
76,3,32,control,0,3,0,0.9
76,3,32,control,0,3,1,0.666666666667
76,3,32,control,0,3,2,0.333333333333
76,3,32,control,0,3,3,0.666666666667
76,3,33,control,1,1,0,0.9
76,3,33,control,1,1,1,0.666666666667
76,3,33,control,1,1,2,0.25
76,3,33,control,1,1,3,0.666666666667
76,3,34,control,0,3,0,0.857142857143
76,3,34,control,0,3,1,0.666666666667
76,3,34,control,0,3,2,0.25
76,3,34,control,0,3,3,0.666666666667
76,3,35,control,1,2,0,0.857142857143
76,3,35,control,1,2,1,0.666666666667
76,3,35,control,1,2,2,0.2
76,3,35,control,1,2,3,0.666666666667
76,3,36,control,0,4,0,0.857142857143
76,3,36,control,0,4,1,0.571428571429
76,3,36,control,0,4,2,0.2
76,3,36,control,0,4,3,0.666666666667
76,3,37,control,1,1,0,0.857142857143
76,3,37,control,1,1,1,0.571428571429
76,3,37,control,1,1,2,0.2
76,3,37,control,1,1,3,0.5
76,3,38,control,0,2,0,0.863636363636
76,3,38,control,0,2,1,0.571428571429
76,3,38,control,0,2,2,0.2
76,3,38,control,0,2,3,0.5
76,3,39,control,1,1,0,0.863636363636
76,3,39,control,1,1,1,0.5
76,3,39,control,1,1,2,0.2
76,3,39,control,1,1,3,0.5
76,4,0,control,1,1,0,0.0
76,4,0,control,1,1,1,0.0
76,4,0,control,1,1,2,0.0
76,4,0,control,1,1,3,0.0
76,4,1,control,0,2,0,0.0
76,4,1,control,0,2,1,0.0
76,4,1,control,0,2,2,0.0
76,4,1,control,0,2,3,0.0
76,4,2,control,1,3,0,0.0
