room,game,move,condition,player,chosen_arm,arm,value
82,8,3,control,1,3,2,1.0
82,8,3,control,1,3,3,0.0
82,8,4,control,0,3,0,0.0
82,8,4,control,0,3,1,0.0
82,8,4,control,0,3,2,1.0
82,8,4,control,0,3,3,0.0
82,8,5,control,1,3,0,0.0
82,8,5,control,1,3,1,0.0
82,8,5,control,1,3,2,0.8
82,8,5,control,1,3,3,0.0
82,8,6,control,0,3,0,0.0
82,8,6,control,0,3,1,0.0
82,8,6,control,0,3,2,0.833333333333
82,8,6,control,0,3,3,0.0
82,8,7,control,1,3,0,0.0
82,8,7,control,1,3,1,0.0
82,8,7,control,1,3,2,0.857142857143
82,8,7,control,1,3,3,0.0
82,8,8,control,0,3,0,0.0
82,8,8,control,0,3,1,0.0
82,8,8,control,0,3,2,0.75
82,8,8,control,0,3,3,0.0
82,8,9,control,1,4,0,0.0
82,8,9,control,1,4,1,0.0
82,8,9,control,1,4,2,0.777777777778
82,8,9,control,1,4,3,0.0
82,8,10,control,0,2,0,0.0
82,8,10,control,0,2,1,0.0
82,8,10,control,0,2,2,0.777777777778
82,8,10,control,0,2,3,0.0
82,8,11,control,1,2,0,0.0
82,8,11,control,1,2,1,1.0
82,8,11,control,1,2,2,0.777777777778
82,8,11,control,1,2,3,0.0
82,8,12,control,0,2,0,0.0
82,8,12,control,0,2,1,0.5
82,8,12,control,0,2,2,0.777777777778
82,8,12,control,0,2,3,0.0
82,8,13,control,1,1,0,0.0
82,8,13,control,1,1,1,0.333333333333
82,8,13,control,1,1,2,0.777777777778
82,8,13,control,1,1,3,0.0
82,8,14,control,0,4,0,0.0
82,8,14,control,0,4,1,0.333333333333
82,8,14,control,0,4,2,0.777777777778
82,8,14,control,0,4,3,0.0
82,8,15,control,1,3,0,0.0
82,8,15,control,1,3,1,0.333333333333
82,8,15,control,1,3,2,0.777777777778
82,8,15,control,1,3,3,0.5
82,8,16,control,0,3,0,0.0
82,8,16,control,0,3,1,0.333333333333
82,8,16,control,0,3,2,0.7
82,8,16,control,0,3,3,0.5
82,8,17,control,1,4,0,0.0
82,8,17,control,1,4,1,0.333333333333
82,8,17,control,1,4,2,0.727272727273
82,8,17,control,1,4,3,0.5
82,8,18,control,0,1,0,0.0
82,8,18,control,0,1,1,0.333333333333
82,8,18,control,0,1,2,0.727272727273
82,8,18,control,0,1,3,0.333333333333
82,8,19,control,1,1,0,0.5
82,8,19,control,1,1,1,0.333333333333
82,8,19,control,1,1,2,0.727272727273
82,8,19,control,1,1,3,0.333333333333
82,8,20,control,0,3,0,0.333333333333
82,8,20,control,0,3,1,0.333333333333
82,8,20,control,0,3,2,0.727272727273
82,8,20,control,0,3,3,0.333333333333
82,8,21,control,1,2,0,0.333333333333
82,8,21,control,1,2,1,0.333333333333
82,8,21,control,1,2,2,0.666666666667
82,8,21,control,1,2,3,0.333333333333
82,8,22,control,0,2,0,0.333333333333
82,8,22,control,0,2,1,0.25
82,8,22,control,0,2,2,0.666666666667
82,8,22,control,0,2,3,0.333333333333
82,8,23,control,1,3,0,0.333333333333
82,8,23,control,1,3,1,0.4
82,8,23,control,1,3,2,0.666666666667
82,8,23,control,1,3,3,0.333333333333
82,8,24,control,0,1,0,0.333333333333
82,8,24,control,0,1,1,0.4
82,8,24,control,0,1,2,0.692307692308
82,8,24,control,0,1,3,0.333333333333
82,8,25,control,1,3,0,0.5
82,8,25,control,1,3,1,0.4
82,8,25,control,1,3,2,0.692307692308
82,8,25,control,1,3,3,0.333333333333
82,8,26,control,0,4,0,0.5
82,8,26,control,0,4,1,0.4
82,8,26,control,0,4,2,0.714285714286
82,8,26,control,0,4,3,0.333333333333
82,8,27,control,1,3,0,0.5
82,8,27,control,1,3,1,0.4
82,8,27,control,1,3,2,0.714285714286
82,8,27,control,1,3,3,0.5
82,8,28,control,0,3,0,0.5
82,8,28,control,0,3,1,0.4
82,8,28,control,0,3,2,0.666666666667
82,8,28,control,0,3,3,0.5
82,8,29,control,1,4,0,0.5
82,8,29,control,1,4,1,0.4
82,8,29,control,1,4,2,0.6875
82,8,29,control,1,4,3,0.5
82,8,30,control,0,3,0,0.5
82,8,30,control,0,3,1,0.4
82,8,30,control,0,3,2,0.6875
82,8,30,control,0,3,3,0.4
82,8,31,control,1,1,0,0.5
82,8,31,control,1,1,1,0.4
82,8,31,control,1,1,2,0.705882352941
82,8,31,control,1,1,3,0.4
82,8,32,control,0,4,0,0.4
82,8,32,control,0,4,1,0.4
82,8,32,control,0,4,2,0.705882352941
82,8,32,control,0,4,3,0.4
82,8,33,control,1,3,0,0.4
82,8,33,control,1,3,1,0.4
82,8,33,control,1,3,2,0.705882352941
82,8,33,control,1,3,3,0.333333333333
82,8,34,control,0,2,0,0.4
82,8,34,control,0,2,1,0.4
82,8,34,control,0,2,2,0.666666666667
82,8,34,control,0,2,3,0.333333333333
82,8,35,control,1,3,0,0.4
82,8,35,control,1,3,1,0.333333333333
82,8,35,control,1,3,2,0.666666666667
82,8,35,control,1,3,3,0.333333333333
82,8,36,control,0,1,0,0.4
82,8,36,control,0,1,1,0.333333333333
82,8,36,control,0,1,2,0.631578947368
82,8,36,control,0,1,3,0.333333333333
82,8,37,control,1,3,0,0.333333333333
82,8,37,control,1,3,1,0.333333333333
82,8,37,control,1,3,2,0.631578947368
82,8,37,control,1,3,3,0.333333333333
82,8,38,control,0,3,0,0.333333333333
82,8,38,control,0,3,1,0.333333333333
82,8,38,control,0,3,2,0.6
82,8,38,control,0,3,3,0.333333333333
82,8,39,control,1,3,0,0.333333333333
82,8,39,control,1,3,1,0.333333333333
82,8,39,control,1,3,2,0.571428571429
82,8,39,control,1,3,3,0.333333333333
82,9,0,control,0,2,0,0.0
82,9,0,control,0,2,1,0.0
82,9,0,control,0,2,2,0.0
82,9,0,control,0,2,3,0.0
82,9,1,control,1,2,0,0.0
82,9,1,control,1,2,1,1.0
82,9,1,control,1,2,2,0.0
82,9,1,control,1,2,3,0.0
82,9,2,control,0,2,0,0.0
82,9,2,control,0,2,1,0.5
82,9,2,control,0,2,2,0.0
82,9,2,control,0,2,3,0.0
82,9,3,control,1,1,0,0.0
82,9,3,control,1,1,1,0.333333333333
82,9,3,control,1,1,2,0.0
82,9,3,control,1,1,3,0.0
82,9,4,control,0,1,0,1.0
82,9,4,control,0,1,1,0.333333333333
82,9,4,control,0,1,2,0.0
82,9,4,control,0,1,3,0.0
82,9,5,control,1,3,0,0.5
82,9,5,control,1,3,1,0.333333333333
82,9,5,control,1,3,2,0.0
82,9,5,control,1,3,3,0.0
82,9,6,control,0,3,0,0.5
82,9,6,control,0,3,1,0.333333333333
82,9,6,control,0,3,2,1.0
82,9,6,control,0,3,3,0.0
82,9,7,control,1,4,0,0.5
82,9,7,control,1,4,1,0.333333333333
82,9,7,control,1,4,2,0.5
82,9,7,control,1,4,3,0.0
82,9,8,control,0,4,0,0.5
82,9,8,control,0,4,1,0.333333333333
82,9,8,control,0,4,2,0.5
82,9,8,control,0,4,3,0.0
82,9,9,control,1,3,0,0.5
82,9,9,control,1,3,1,0.333333333333
82,9,9,control,1,3,2,0.5
82,9,9,control,1,3,3,0.0
82,9,10,control,0,3,0,0.5
82,9,10,control,0,3,1,0.333333333333
82,9,10,control,0,3,2,0.666666666667
82,9,10,control,0,3,3,0.0
82,9,11,control,1,3,0,0.5
82,9,11,control,1,3,1,0.333333333333
82,9,11,control,1,3,2,0.75
82,9,11,control,1,3,3,0.0
82,9,12,control,0,3,0,0.5
82,9,12,control,0,3,1,0.333333333333
82,9,12,control,0,3,2,0.8
82,9,12,control,0,3,3,0.0
82,9,13,control,1,3,0,0.5
82,9,13,control,1,3,1,0.333333333333
82,9,13,control,1,3,2,0.666666666667
82,9,13,control,1,3,3,0.0
82,9,14,control,0,2,0,0.5
82,9,14,control,0,2,1,0.333333333333
82,9,14,control,0,2,2,0.714285714286
82,9,14,control,0,2,3,0.0
82,9,15,control,1,3,0,0.5
82,9,15,control,1,3,1,0.25
82,9,15,control,1,3,2,0.714285714286
82,9,15,control,1,3,3,0.0
82,9,16,control,0,1,0,0.5
82,9,16,control,0,1,1,0.25
82,9,16,control,0,1,2,0.75
82,9,16,control,0,1,3,0.0
82,9,17,control,1,3,0,0.333333333333
82,9,17,control,1,3,1,0.25
82,9,17,control,1,3,2,0.75
82,9,17,control,1,3,3,0.0
82,9,18,control,0,2,0,0.333333333333
82,9,18,control,0,2,1,0.25
82,9,18,control,0,2,2,0.666666666667
82,9,18,control,0,2,3,0.0
82,9,19,control,1,3,0,0.333333333333
82,9,19,control,1,3,1,0.4
82,9,19,control,1,3,2,0.666666666667
82,9,19,control,1,3,3,0.0
82,9,20,control,0,2,0,0.333333333333
82,9,20,control,0,2,1,0.4
82,9,20,control,0,2,2,0.6
82,9,20,control,0,2,3,0.0
82,9,21,control,1,3,0,0.333333333333
82,9,21,control,1,3,1,0.5
82,9,21,control,1,3,2,0.6
82,9,21,control,1,3,3,0.0
82,9,22,control,0,2,0,0.333333333333
82,9,22,control,0,2,1,0.5
82,9,22,control,0,2,2,0.545454545455
82,9,22,control,0,2,3,0.0
82,9,23,control,1,2,0,0.333333333333
82,9,23,control,1,2,1,0.428571428571
82,9,23,control,1,2,2,0.545454545455
82,9,23,control,1,2,3,0.0
82,9,24,control,0,3,0,0.333333333333
82,9,24,control,0,3,1,0.5
82,9,24,control,0,3,2,0.545454545455
82,9,24,control,0,3,3,0.0
82,9,25,control,1,2,0,0.333333333333
82,9,25,control,1,2,1,0.5
82,9,25,control,1,2,2,0.583333333333
82,9,25,control,1,2,3,0.0
82,9,26,control,0,3,0,0.333333333333
82,9,26,control,0,3,1,0.444444444444
82,9,26,control,0,3,2,0.583333333333
82,9,26,control,0,3,3,0.0
82,9,27,control,1,3,0,0.333333333333
82,9,27,control,1,3,1,0.444444444444
82,9,27,control,1,3,2,0.615384615385
82,9,27,control,1,3,3,0.0
82,9,28,control,0,3,0,0.333333333333
82,9,28,control,0,3,1,0.444444444444
82,9,28,control,0,3,2,0.642857142857
82,9,28,control,0,3,3,0.0
82,9,29,control,1,3,0,0.333333333333
82,9,29,control,1,3,1,0.444444444444
82,9,29,control,1,3,2,0.666666666667
82,9,29,control,1,3,3,0.0
82,9,30,control,0,3,0,0.333333333333
82,9,30,control,0,3,1,0.444444444444
82,9,30,control,0,3,2,0.6875
82,9,30,control,0,3,3,0.0
82,9,31,control,1,3,0,0.333333333333
82,9,31,control,1,3,1,0.444444444444
82,9,31,control,1,3,2,0.647058823529
82,9,31,control,1,3,3,0.0
82,9,32,control,0,4,0,0.333333333333
82,9,32,control,0,4,1,0.444444444444
82,9,32,control,0,4,2,0.666666666667
82,9,32,control,0,4,3,0.0
82,9,33,control,1,3,0,0.333333333333
82,9,33,control,1,3,1,0.444444444444
82,9,33,control,1,3,2,0.666666666667
82,9,33,control,1,3,3,0.0
82,9,34,control,0,2,0,0.333333333333
82,9,34,control,0,2,1,0.444444444444
82,9,34,control,0,2,2,0.684210526316
82,9,34,control,0,2,3,0.0
82,9,35,control,1,3,0,0.333333333333
82,9,35,control,1,3,1,0.4
82,9,35,control,1,3,2,0.684210526316
82,9,35,control,1,3,3,0.0
82,9,36,control,0,3,0,0.333333333333
82,9,36,control,0,3,1,0.4
82,9,36,control,0,3,2,0.65
82,9,36,control,0,3,3,0.0
82,9,37,control,1,3,0,0.333333333333
82,9,37,control,1,3,1,0.4
82,9,37,control,1,3,2,0.666666666667
82,9,37,control,1,3,3,0.0
82,9,38,control,0,3,0,0.333333333333
82,9,38,control,0,3,1,0.4
82,9,38,control,0,3,2,0.681818181818
82,9,38,control,0,3,3,0.0
82,9,39,control,1,3,0,0.333333333333
82,9,39,control,1,3,1,0.4
82,9,39,control,1,3,2,0.695652173913
82,9,39,control,1,3,3,0.0
90,0,0,control,0,3,0,0.0
90,0,0,control,0,3,1,0.0
90,0,0,control,0,3,2,0.0
90,0,0,control,0,3,3,0.0
90,0,1,control,1,3,0,0.0
90,0,1,control,1,3,1,0.0
90,0,1,control,1,3,2,1.0
90,0,1,control,1,3,3,0.0
90,0,2,control,0,4,0,0.0
90,0,2,control,0,4,1,0.0
90,0,2,control,0,4,2,1.0
90,0,2,control,0,4,3,0.0
90,0,3,control,1,3,0,0.0
90,0,3,control,1,3,1,0.0
90,0,3,control,1,3,2,1.0
90,0,3,control,1,3,3,0.0
90,0,4,control,0,2,0,0.0
90,0,4,control,0,2,1,0.0
90,0,4,control,0,2,2,1.0
90,0,4,control,0,2,3,0.0
90,0,5,control,1,4,0,0.0
90,0,5,control,1,4,1,0.0
90,0,5,control,1,4,2,1.0
90,0,5,control,1,4,3,0.0
90,0,6,control,0,1,0,0.0
90,0,6,control,0,1,1,0.0
90,0,6,control,0,1,2,1.0
90,0,6,control,0,1,3,0.5
90,0,7,control,1,1,0,0.0
90,0,7,control,1,1,1,0.0
90,0,7,control,1,1,2,1.0
90,0,7,control,1,1,3,0.5
90,0,8,control,0,3,0,0.0
90,0,8,control,0,3,1,0.0
90,0,8,control,0,3,2,1.0
90,0,8,control,0,3,3,0.5
90,0,9,control,1,3,0,0.0
90,0,9,control,1,3,1,0.0
90,0,9,control,1,3,2,1.0
90,0,9,control,1,3,3,0.5
90,0,10,control,0,3,0,0.0
90,0,10,control,0,3,1,0.0
90,0,10,control,0,3,2,1.0
90,0,10,control,0,3,3,0.5
90,0,11,control,1,3,0,0.0
90,0,11,control,1,3,1,0.0
90,0,11,control,1,3,2,1.0
90,0,11,control,1,3,3,0.5
90,0,12,control,0,3,0,0.0
90,0,12,control,0,3,1,0.0
90,0,12,control,0,3,2,1.0
90,0,12,control,0,3,3,0.5
90,0,13,control,1,3,0,0.0
90,0,13,control,1,3,1,0.0
90,0,13,control,1,3,2,1.0
90,0,13,control,1,3,3,0.5
90,0,14,control,0,4,0,0.0
90,0,14,control,0,4,1,0.0
90,0,14,control,0,4,2,1.0
90,0,14,control,0,4,3,0.5
90,0,15,control,1,1,0,0.0
90,0,15,control,1,1,1,0.0
90,0,15,control,1,1,2,1.0
90,0,15,control,1,1,3,0.333333333333
90,0,16,control,0,3,0,0.0
90,0,16,control,0,3,1,0.0
90,0,16,control,0,3,2,1.0
90,0,16,control,0,3,3,0.333333333333
90,0,17,control,1,1,0,0.0
90,0,17,control,1,1,1,0.0
90,0,17,control,1,1,2,1.0
90,0,17,control,1,1,3,0.333333333333
90,0,18,control,0,3,0,0.0
90,0,18,control,0,3,1,0.0
90,0,18,control,0,3,2,1.0
90,0,18,control,0,3,3,0.333333333333
90,0,19,control,1,1,0,0.0
90,0,19,control,1,1,1,0.0
90,0,19,control,1,1,2,1.0
90,0,19,control,1,1,3,0.333333333333
90,0,20,control,0,3,0,0.0
90,0,20,control,0,3,1,0.0
90,0,20,control,0,3,2,1.0
90,0,20,control,0,3,3,0.333333333333
90,0,21,control,1,1,0,0.0
90,0,21,control,1,1,1,0.0
90,0,21,control,1,1,2,0.916666666667
90,0,21,control,1,1,3,0.333333333333
90,0,22,control,0,3,0,0.166666666667
90,0,22,control,0,3,1,0.0
90,0,22,control,0,3,2,0.916666666667
90,0,22,control,0,3,3,0.333333333333
90,0,23,control,1,1,0,0.166666666667
90,0,23,control,1,1,1,0.0
90,0,23,control,1,1,2,0.846153846154
90,0,23,control,1,1,3,0.333333333333
90,0,24,control,0,4,0,0.142857142857
90,0,24,control,0,4,1,0.0
90,0,24,control,0,4,2,0.846153846154
90,0,24,control,0,4,3,0.333333333333
90,0,25,control,1,3,0,0.142857142857
90,0,25,control,1,3,1,0.0
90,0,25,control,1,3,2,0.846153846154
90,0,25,control,1,3,3,0.25
90,0,26,control,0,1,0,0.142857142857
90,0,26,control,0,1,1,0.0
90,0,26,control,0,1,2,0.857142857143
90,0,26,control,0,1,3,0.25
90,0,27,control,1,3,0,0.125
90,0,27,control,1,3,1,0.0
90,0,27,control,1,3,2,0.857142857143
90,0,27,control,1,3,3,0.25
90,0,28,control,0,2,0,0.125
90,0,28,control,0,2,1,0.0
90,0,28,control,0,2,2,0.866666666667
90,0,28,control,0,2,3,0.25
90,0,29,control,1,3,0,0.125
90,0,29,control,1,3,1,0.0
90,0,29,control,1,3,2,0.866666666667
90,0,29,control,1,3,3,0.25
90,0,30,control,0,3,0,0.125
90,0,30,control,0,3,1,0.0
90,0,30,control,0,3,2,0.875
90,0,30,control,0,3,3,0.25
90,0,31,control,1,1,0,0.125
90,0,31,control,1,1,1,0.0
90,0,31,control,1,1,2,0.882352941176
90,0,31,control,1,1,3,0.25
90,0,32,control,0,3,0,0.111111111111
90,0,32,control,0,3,1,0.0
90,0,32,control,0,3,2,0.882352941176
90,0,32,control,0,3,3,0.25
90,0,33,control,1,2,0,0.111111111111
90,0,33,control,1,2,1,0.0
90,0,33,control,1,2,2,0.888888888889
90,0,33,control,1,2,3,0.25
90,0,34,control,0,1,0,0.111111111111
90,0,34,control,0,1,1,0.0
90,0,34,control,0,1,2,0.888888888889
90,0,34,control,0,1,3,0.25
90,0,35,control,1,3,0,0.1
90,0,35,control,1,3,1,0.0
90,0,35,control,1,3,2,0.888888888889
90,0,35,control,1,3,3,0.25
90,0,36,control,0,3,0,0.1
90,0,36,control,0,3,1,0.0
90,0,36,control,0,3,2,0.894736842105
90,0,36,control,0,3,3,0.25
90,0,37,control,1,3,0,0.1
90,0,37,control,1,3,1,0.0
90,0,37,control,1,3,2,0.9
90,0,37,control,1,3,3,0.25
90,0,38,control,0,3,0,0.1
90,0,38,control,0,3,1,0.0
90,0,38,control,0,3,2,0.904761904762
90,0,38,control,0,3,3,0.25
90,0,39,control,1,3,0,0.1
90,0,39,control,1,3,1,0.0
90,0,39,control,1,3,2,0.909090909091
90,0,39,control,1,3,3,0.25
90,1,0,control,0,1,0,0.0
90,1,0,control,0,1,1,0.0
90,1,0,control,0,1,2,0.0
90,1,0,control,0,1,3,0.0
90,1,1,control,1,3,0,1.0
90,1,1,control,1,3,1,0.0
90,1,1,control,1,3,2,0.0
90,1,1,control,1,3,3,0.0
90,1,2,control,0,2,0,1.0
90,1,2,control,0,2,1,0.0
90,1,2,control,0,2,2,0.0
90,1,2,control,0,2,3,0.0
90,1,3,control,1,3,0,1.0
90,1,3,control,1,3,1,0.0
90,1,3,control,1,3,2,0.0
90,1,3,control,1,3,3,0.0
90,1,4,control,0,3,0,1.0
90,1,4,control,0,3,1,0.0
90,1,4,control,0,3,2,0.5
90,1,4,control,0,3,3,0.0
90,1,5,control,1,3,0,1.0
90,1,5,control,1,3,1,0.0
90,1,5,control,1,3,2,0.333333333333
90,1,5,control,1,3,3,0.0
90,1,6,control,0,4,0,1.0
90,1,6,control,0,4,1,0.0
90,1,6,control,0,4,2,0.5
90,1,6,control,0,4,3,0.0
90,1,7,control,1,3,0,1.0
90,1,7,control,1,3,1,0.0
90,1,7,control,1,3,2,0.5
90,1,7,control,1,3,3,1.0
90,1,8,control,0,1,0,1.0
90,1,8,control,0,1,1,0.0
90,1,8,control,0,1,2,0.6
90,1,8,control,0,1,3,1.0
90,1,9,control,1,3,0,1.0
90,1,9,control,1,3,1,0.0
90,1,9,control,1,3,2,0.6
90,1,9,control,1,3,3,1.0
90,1,10,control,0,1,0,1.0
90,1,10,control,0,1,1,0.0
90,1,10,control,0,1,2,0.666666666667
90,1,10,control,0,1,3,1.0
90,1,11,control,1,3,0,1.0
90,1,11,control,1,3,1,0.0
90,1,11,control,1,3,2,0.666666666667
90,1,11,control,1,3,3,1.0
90,1,12,control,0,1,0,1.0
90,1,12,control,0,1,1,0.0
90,1,12,control,0,1,2,0.714285714286
90,1,12,control,0,1,3,1.0
90,1,13,control,1,3,0,1.0
90,1,13,control,1,3,1,0.0
90,1,13,control,1,3,2,0.714285714286
90,1,13,control,1,3,3,1.0
90,1,14,control,0,1,0,1.0
90,1,14,control,0,1,1,0.0
90,1,14,control,0,1,2,0.625
90,1,14,control,0,1,3,1.0
90,1,15,control,1,3,0,0.8
90,1,15,control,1,3,1,0.0
90,1,15,control,1,3,2,0.625
90,1,15,control,1,3,3,1.0
90,1,16,control,0,4,0,0.8
90,1,16,control,0,4,1,0.0
90,1,16,control,0,4,2,0.666666666667
90,1,16,control,0,4,3,1.0
90,1,17,control,1,3,0,0.8
90,1,17,control,1,3,1,0.0
90,1,17,control,1,3,2,0.666666666667
90,1,17,control,1,3,3,0.5
90,1,18,control,0,3,0,0.8
90,1,18,control,0,3,1,0.0
90,1,18,control,0,3,2,0.6
90,1,18,control,0,3,3,0.5
90,1,19,control,1,1,0,0.8
90,1,19,control,1,1,1,0.0
90,1,19,control,1,1,2,0.636363636364
90,1,19,control,1,1,3,0.5
90,1,20,control,0,3,0,0.833333333333
90,1,20,control,0,3,1,0.0
90,1,20,control,0,3,2,0.636363636364
90,1,20,control,0,3,3,0.5
90,1,21,control,1,1,0,0.833333333333
90,1,21,control,1,1,1,0.0
90,1,21,control,1,1,2,0.666666666667
90,1,21,control,1,1,3,0.5
90,1,22,control,0,3,0,0.714285714286
90,1,22,control,0,3,1,0.0
90,1,22,control,0,3,2,0.666666666667
90,1,22,control,0,3,3,0.5
90,1,23,control,1,1,0,0.714285714286
90,1,23,control,1,1,1,0.0
90,1,23,control,1,1,2,0.615384615385
90,1,23,control,1,1,3,0.5
90,1,24,control,0,1,0,0.75
90,1,24,control,0,1,1,0.0
90,1,24,control,0,1,2,0.615384615385
90,1,24,control,0,1,3,0.5
90,1,25,control,1,3,0,0.777777777778
90,1,25,control,1,3,1,0.0
90,1,25,control,1,3,2,0.615384615385
90,1,25,control,1,3,3,0.5
90,1,26,control,0,1,0,0.777777777778
90,1,26,control,0,1,1,0.0
90,1,26,control,0,1,2,0.571428571429
90,1,26,control,0,1,3,0.5
90,1,27,control,1,3,0,0.8
90,1,27,control,1,3,1,0.0
90,1,27,control,1,3,2,0.571428571429
90,1,27,control,1,3,3,0.5
90,1,28,control,0,1,0,0.8
90,1,28,control,0,1,1,0.0
90,1,28,control,0,1,2,0.533333333333
90,1,28,control,0,1,3,0.5
90,1,29,control,1,3,0,0.818181818182
90,1,29,control,1,3,1,0.0
90,1,29,control,1,3,2,0.533333333333
90,1,29,control,1,3,3,0.5
90,1,30,control,0,1,0,0.818181818182
90,1,30,control,0,1,1,0.0
90,1,30,control,0,1,2,0.5625
90,1,30,control,0,1,3,0.5
90,1,31,control,1,3,0,0.75
90,1,31,control,1,3,1,0.0
90,1,31,control,1,3,2,0.5625
90,1,31,control,1,3,3,0.5
90,1,32,control,0,2,0,0.75
90,1,32,control,0,2,1,0.0
90,1,32,control,0,2,2,0.588235294118
90,1,32,control,0,2,3,0.5
90,1,33,control,1,3,0,0.75
90,1,33,control,1,3,1,0.5
90,1,33,control,1,3,2,0.588235294118
90,1,33,control,1,3,3,0.5
90,1,34,control,0,1,0,0.75
90,1,34,control,0,1,1,0.5
90,1,34,control,0,1,2,0.611111111111
90,1,34,control,0,1,3,0.5
90,1,35,control,1,3,0,0.769230769231
90,1,35,control,1,3,1,0.5
90,1,35,control,1,3,2,0.611111111111
90,1,35,control,1,3,3,0.5
90,1,36,control,0,2,0,0.769230769231
90,1,36,control,0,2,1,0.5
90,1,36,control,0,2,2,0.631578947368
90,1,36,control,0,2,3,0.5
90,1,37,control,1,1,0,0.769230769231
90,1,37,control,1,1,1,0.666666666667
90,1,37,control,1,1,2,0.631578947368
90,1,37,control,1,1,3,0.5
90,1,38,control,0,1,0,0.785714285714
90,1,38,control,0,1,1,0.666666666667
90,1,38,control,0,1,2,0.631578947368
90,1,38,control,0,1,3,0.5
90,1,39,control,1,3,0,0.8
90,1,39,control,1,3,1,0.666666666667
90,1,39,control,1,3,2,0.631578947368
90,1,39,control,1,3,3,0.5
90,2,0,control,0,3,0,0.0
90,2,0,control,0,3,1,0.0
90,2,0,control,0,3,2,0.0
90,2,0,control,0,3,3,0.0
90,2,1,control,1,3,0,0.0
90,2,1,control,1,3,1,0.0
90,2,1,control,1,3,2,0.0
90,2,1,control,1,3,3,0.0
90,2,2,control,0,2,0,0.0
90,2,2,control,0,2,1,0.0
90,2,2,control,0,2,2,0.5
90,2,2,control,0,2,3,0.0
90,2,3,control,1,3,0,0.0
90,2,3,control,1,3,1,1.0
90,2,3,control,1,3,2,0.5
90,2,3,control,1,3,3,0.0
90,2,4,control,0,2,0,0.0
90,2,4,control,0,2,1,1.0
90,2,4,control,0,2,2,0.666666666667
90,2,4,control,0,2,3,0.0
90,2,5,control,1,3,0,0.0
90,2,5,control,1,3,1,1.0
90,2,5,control,1,3,2,0.666666666667
90,2,5,control,1,3,3,0.0
90,2,6,control,0,2,0,0.0
90,2,6,control,0,2,1,1.0
90,2,6,control,0,2,2,0.5
90,2,6,control,0,2,3,0.0
90,2,7,control,1,3,0,0.0
90,2,7,control,1,3,1,1.0
90,2,7,control,1,3,2,0.5
90,2,7,control,1,3,3,0.0
90,2,8,control,0,2,0,0.0
90,2,8,control,0,2,1,1.0
90,2,8,control,0,2,2,0.6
90,2,8,control,0,2,3,0.0
90,2,9,control,1,3,0,0.0
90,2,9,control,1,3,1,0.75
90,2,9,control,1,3,2,0.6
90,2,9,control,1,3,3,0.0
90,2,10,control,0,1,0,0.0
90,2,10,control,0,1,1,0.75
90,2,10,control,0,1,2,0.666666666667
90,2,10,control,0,1,3,0.0
90,2,11,control,1,3,0,1.0
90,2,11,control,1,3,1,0.75
90,2,11,control,1,3,2,0.666666666667
90,2,11,control,1,3,3,0.0
90,2,12,control,0,1,0,1.0
90,2,12,control,0,1,1,0.75
90,2,12,control,0,1,2,0.714285714286
90,2,12,control,0,1,3,0.0
90,2,13,control,1,3,0,0.5
90,2,13,control,1,3,1,0.75
90,2,13,control,1,3,2,0.714285714286
90,2,13,control,1,3,3,0.0
90,2,14,control,0,1,0,0.5
90,2,14,control,0,1,1,0.75
90,2,14,control,0,1,2,0.75
90,2,14,control,0,1,3,0.0
90,2,15,control,1,2,0,0.333333333333
90,2,15,control,1,2,1,0.75
90,2,15,control,1,2,2,0.75
90,2,15,control,1,2,3,0.0
90,2,16,control,0,2,0,0.333333333333
90,2,16,control,0,2,1,0.8
90,2,16,control,0,2,2,0.75
90,2,16,control,0,2,3,0.0
90,2,17,control,1,3,0,0.333333333333
90,2,17,control,1,3,1,0.833333333333
90,2,17,control,1,3,2,0.75
90,2,17,control,1,3,3,0.0
90,2,18,control,0,4,0,0.333333333333
90,2,18,control,0,4,1,0.833333333333
90,2,18,control,0,4,2,0.777777777778
90,2,18,control,0,4,3,0.0
90,2,19,control,1,3,0,0.333333333333
90,2,19,control,1,3,1,0.833333333333
90,2,19,control,1,3,2,0.777777777778
90,2,19,control,1,3,3,0.0
90,2,20,control,0,3,0,0.333333333333
90,2,20,control,0,3,1,0.833333333333
90,2,20,control,0,3,2,0.7
90,2,20,control,0,3,3,0.0
90,2,21,control,1,3,0,0.333333333333
90,2,21,control,1,3,1,0.833333333333
90,2,21,control,1,3,2,0.727272727273
90,2,21,control,1,3,3,0.0
90,2,22,control,0,3,0,0.333333333333
90,2,22,control,0,3,1,0.833333333333
90,2,22,control,0,3,2,0.75
90,2,22,control,0,3,3,0.0
90,2,23,control,1,3,0,0.333333333333
90,2,23,control,1,3,1,0.833333333333
90,2,23,control,1,3,2,0.769230769231
90,2,23,control,1,3,3,0.0
90,2,24,control,0,3,0,0.333333333333
90,2,24,control,0,3,1,0.833333333333
90,2,24,control,0,3,2,0.785714285714
90,2,24,control,0,3,3,0.0
90,2,25,control,1,3,0,0.333333333333
90,2,25,control,1,3,1,0.833333333333
90,2,25,control,1,3,2,0.8
90,2,25,control,1,3,3,0.0
90,2,26,control,0,3,0,0.333333333333
90,2,26,control,0,3,1,0.833333333333
90,2,26,control,0,3,2,0.8125
90,2,26,control,0,3,3,0.0
90,2,27,control,1,2,0,0.333333333333
