,arm,p,reward,exploit0,exploit1,room,game,move,condition,player,chosen_arm
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,6,control,1,3
2,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,5,6,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,6,control,1,3
0,1.0,1.0,0.5,0.7142857142857143,0.7142857142857143,17,5,7,control,0,3
1,2.0,1.0,0.5,0.7142857142857143,0.7142857142857143,17,5,7,control,0,3
2,3.0,1.0,0.7142857142857143,0.7142857142857142,0.7142857142857142,17,5,7,control,0,3
3,4.0,1.0,0.5,0.7142857142857143,0.7142857142857143,17,5,7,control,0,3
0,1.0,1.0,0.5,0.625,0.625,17,5,8,control,1,3
1,2.0,1.0,0.5,0.6458333333333333,0.6458333333333333,17,5,8,control,1,3
2,3.0,1.0,0.625,0.625,0.625,17,5,8,control,1,3
3,4.0,1.0,0.5,0.6458333333333333,0.6458333333333333,17,5,8,control,1,3
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,9,control,0,2
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,9,control,0,2
2,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,5,9,control,0,2
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,9,control,0,2
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,10,control,1,3
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,5,10,control,1,3
2,3.0,1.0,0.6666666666666666,0.6888888888888889,0.6888888888888889,17,5,10,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,10,control,1,3
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,11,control,0,4
1,2.0,1.0,0.6666666666666666,0.7,0.7,17,5,11,control,0,4
2,3.0,1.0,0.6,0.6666666666666666,0.6666666666666666,17,5,11,control,0,4
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,11,control,0,4
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,12,control,1,3
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,5,12,control,1,3
2,3.0,1.0,0.6,0.6666666666666666,0.6666666666666666,17,5,12,control,1,3
3,4.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,5,12,control,1,3
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,5,13,control,0,1
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,5,13,control,0,1
2,3.0,1.0,0.6363636363636364,0.6666666666666666,0.6666666666666666,17,5,13,control,0,1
3,4.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,5,13,control,0,1
0,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,17,5,14,control,1,3
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,5,14,control,1,3
2,3.0,1.0,0.6363636363636364,0.6666666666666666,0.6666666666666666,17,5,14,control,1,3
3,4.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,5,14,control,1,3
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,6,0,control,0,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,6,0,control,0,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,6,0,control,0,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,6,0,control,0,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,6,1,control,1,3
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,6,1,control,1,3
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,6,1,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,6,1,control,1,3
0,1.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,2,control,0,2
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,6,2,control,0,2
2,3.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,2,control,0,2
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,6,2,control,0,2
0,1.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,3,control,1,3
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,3,control,1,3
2,3.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,3,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,6,3,control,1,3
0,1.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,4,control,0,3
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,4,control,0,3
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,6,4,control,0,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,6,4,control,0,3
0,1.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,5,control,1,3
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,5,control,1,3
2,3.0,1.0,0.4,0.6666666666666666,0.6666666666666666,17,6,5,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,6,5,control,1,3
0,1.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,6,control,0,4
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,6,control,0,4
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,6,6,control,0,4
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,6,6,control,0,4
0,1.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,7,control,1,1
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,7,control,1,1
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,6,7,control,1,1
3,4.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,6,7,control,1,1
0,1.0,1.0,0.75,0.7666666666666667,0.7666666666666667,17,6,8,control,0,1
1,2.0,1.0,0.6666666666666666,0.75,0.75,17,6,8,control,0,1
2,3.0,1.0,0.3333333333333333,0.75,0.75,17,6,8,control,0,1
3,4.0,1.0,0.3333333333333333,0.75,0.75,17,6,8,control,0,1
0,1.0,1.0,0.8,0.8,0.8,17,6,9,control,1,1
1,2.0,1.0,0.6666666666666666,0.8,0.8,17,6,9,control,1,1
2,3.0,1.0,0.3333333333333333,0.8,0.8,17,6,9,control,1,1
3,4.0,1.0,0.3333333333333333,0.8,0.8,17,6,9,control,1,1
0,1.0,1.0,0.6666666666666666,0.6984126984126984,0.6984126984126984,17,6,10,control,0,2
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,6,10,control,0,2
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,6,10,control,0,2
3,4.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,6,10,control,0,2
0,1.0,1.0,0.6666666666666666,0.75,0.75,17,6,11,control,1,2
1,2.0,1.0,0.75,0.7666666666666667,0.7666666666666667,17,6,11,control,1,2
2,3.0,1.0,0.3333333333333333,0.75,0.75,17,6,11,control,1,2
3,4.0,1.0,0.3333333333333333,0.75,0.75,17,6,11,control,1,2
0,1.0,1.0,0.6666666666666666,0.8,0.8,17,6,12,control,0,3
1,2.0,1.0,0.8,0.8,0.8,17,6,12,control,0,3
2,3.0,1.0,0.3333333333333333,0.8,0.8,17,6,12,control,0,3
3,4.0,1.0,0.3333333333333333,0.8,0.8,17,6,12,control,0,3
0,1.0,1.0,0.6666666666666666,0.8,0.8,17,6,13,control,1,2
1,2.0,1.0,0.8,0.8,0.8,17,6,13,control,1,2
2,3.0,1.0,0.2857142857142857,0.8,0.8,17,6,13,control,1,2
3,4.0,1.0,0.3333333333333333,0.8,0.8,17,6,13,control,1,2
0,1.0,1.0,0.6666666666666666,0.6984126984126984,0.6984126984126984,17,6,14,control,0,4
1,2.0,1.0,0.6666666666666666,0.6984126984126984,0.6984126984126984,17,6,14,control,0,4
2,3.0,1.0,0.2857142857142857,0.6666666666666666,0.6666666666666666,17,6,14,control,0,4
3,4.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,6,14,control,0,4
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,0,control,1,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,0,control,1,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,0,control,1,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,0,control,1,1
0,1.0,1.0,0.3333333333333333,0.5,0.5,17,7,1,control,0,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,1,control,0,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,1,control,0,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,1,control,0,1
0,1.0,1.0,0.5,0.55,0.55,17,7,2,control,1,3
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,2,control,1,3
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,2,control,1,3
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,2,control,1,3
0,1.0,1.0,0.5,0.55,0.55,17,7,3,control,0,2
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,3,control,0,2
2,3.0,1.0,0.3333333333333333,0.5,0.5,17,7,3,control,0,2
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,3,control,0,2
0,1.0,1.0,0.5,0.55,0.55,17,7,4,control,1,2
1,2.0,1.0,0.3333333333333333,0.5,0.5,17,7,4,control,1,2
2,3.0,1.0,0.3333333333333333,0.5,0.5,17,7,4,control,1,2
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,4,control,1,2
0,1.0,1.0,0.5,0.55,0.55,17,7,5,control,0,3
1,2.0,1.0,0.25,0.5,0.5,17,7,5,control,0,3
2,3.0,1.0,0.3333333333333333,0.5,0.5,17,7,5,control,0,3
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,5,control,0,3
0,1.0,1.0,0.5,0.55,0.55,17,7,6,control,1,3
1,2.0,1.0,0.25,0.5,0.5,17,7,6,control,1,3
2,3.0,1.0,0.25,0.5,0.5,17,7,6,control,1,3
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,6,control,1,3
0,1.0,1.0,0.5,0.55,0.55,17,7,7,control,0,4
1,2.0,1.0,0.25,0.5,0.5,17,7,7,control,0,4
2,3.0,1.0,0.4,0.5,0.5,17,7,7,control,0,4
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,7,7,control,0,4
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,7,8,control,1,3
1,2.0,1.0,0.25,0.6666666666666666,0.6666666666666666,17,7,8,control,1,3
2,3.0,1.0,0.4,0.6666666666666666,0.6666666666666666,17,7,8,control,1,3
3,4.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,7,8,control,1,3
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,7,9,control,0,1
1,2.0,1.0,0.25,0.6666666666666666,0.6666666666666666,17,7,9,control,0,1
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,7,9,control,0,1
3,4.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,7,9,control,0,1
0,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,17,7,10,control,1,4
1,2.0,1.0,0.25,0.6666666666666666,0.6666666666666666,17,7,10,control,1,4
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,7,10,control,1,4
3,4.0,1.0,0.6666666666666666,0.7,0.7,17,7,10,control,1,4
0,1.0,1.0,0.6,0.75,0.75,17,7,11,control,0,2
1,2.0,1.0,0.25,0.75,0.75,17,7,11,control,0,2
2,3.0,1.0,0.3333333333333333,0.75,0.75,17,7,11,control,0,2
3,4.0,1.0,0.75,0.7500000000000001,0.7500000000000001,17,7,11,control,0,2
0,1.0,1.0,0.6,0.75,0.75,17,7,12,control,1,4
1,2.0,1.0,0.4,0.75,0.75,17,7,12,control,1,4
2,3.0,1.0,0.3333333333333333,0.75,0.75,17,7,12,control,1,4
3,4.0,1.0,0.75,0.7500000000000001,0.7500000000000001,17,7,12,control,1,4
0,1.0,1.0,0.6,0.8,0.8,17,7,13,control,0,3
1,2.0,1.0,0.4,0.8,0.8,17,7,13,control,0,3
2,3.0,1.0,0.3333333333333333,0.8,0.8,17,7,13,control,0,3
3,4.0,1.0,0.8,0.8,0.8,17,7,13,control,0,3
0,1.0,1.0,0.6,0.8,0.8,17,7,14,control,1,4
1,2.0,1.0,0.4,0.8,0.8,17,7,14,control,1,4
2,3.0,1.0,0.2857142857142857,0.8,0.8,17,7,14,control,1,4
3,4.0,1.0,0.8,0.8,0.8,17,7,14,control,1,4
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,8,0,control,0,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,8,0,control,0,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,8,0,control,0,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,8,0,control,0,1
0,1.0,1.0,0.3333333333333333,0.5,0.5,17,8,1,control,1,4
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,8,1,control,1,4
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,8,1,control,1,4
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,8,1,control,1,4
0,1.0,1.0,0.3333333333333333,0.5,0.5,17,8,2,control,0,2
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,8,2,control,0,2
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,8,2,control,0,2
3,4.0,1.0,0.3333333333333333,0.5,0.5,17,8,2,control,0,2
0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,8,3,control,1,3
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,8,3,control,1,3
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,8,3,control,1,3
3,4.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,8,3,control,1,3
0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,8,4,control,0,3
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,8,4,control,0,3
2,3.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,8,4,control,0,3
3,4.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,8,4,control,0,3
0,1.0,1.0,0.3333333333333333,0.75,0.75,17,8,5,control,1,3
1,2.0,1.0,0.6666666666666666,0.75,0.75,17,8,5,control,1,3
2,3.0,1.0,0.75,0.7666666666666667,0.7666666666666667,17,8,5,control,1,3
3,4.0,1.0,0.3333333333333333,0.75,0.75,17,8,5,control,1,3
0,1.0,1.0,0.3333333333333333,0.8,0.8,17,8,6,control,0,4
1,2.0,1.0,0.6666666666666666,0.8,0.8,17,8,6,control,0,4
2,3.0,1.0,0.8,0.8,0.8,17,8,6,control,0,4
3,4.0,1.0,0.3333333333333333,0.8,0.8,17,8,6,control,0,4
0,1.0,1.0,0.3333333333333333,0.8,0.8,17,8,7,control,1,3
1,2.0,1.0,0.6666666666666666,0.8,0.8,17,8,7,control,1,3
2,3.0,1.0,0.8,0.8,0.8,17,8,7,control,1,3
3,4.0,1.0,0.5,0.8,0.8,17,8,7,control,1,3
0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,17,8,8,control,0,1
1,2.0,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,17,8,8,control,0,1
2,3.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,17,8,8,control,0,1
3,4.0,1.0,0.5,0.8333333333333334,0.8333333333333334,17,8,8,control,0,1
0,1.0,1.0,0.25,0.8333333333333334,0.8333333333333334,17,8,9,control,1,3
1,2.0,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,17,8,9,control,1,3
2,3.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,17,8,9,control,1,3
3,4.0,1.0,0.5,0.8333333333333334,0.8333333333333334,17,8,9,control,1,3
0,1.0,1.0,0.25,0.7142857142857143,0.7142857142857143,17,8,10,control,0,2
1,2.0,1.0,0.6666666666666666,0.7380952380952381,0.7380952380952381,17,8,10,control,0,2
2,3.0,1.0,0.7142857142857143,0.7261904761904762,0.7261904761904762,17,8,10,control,0,2
3,4.0,1.0,0.5,0.7142857142857143,0.7142857142857143,17,8,10,control,0,2
0,1.0,1.0,0.25,0.7142857142857143,0.7142857142857143,17,8,11,control,1,4
1,2.0,1.0,0.5,0.7142857142857143,0.7142857142857143,17,8,11,control,1,4
2,3.0,1.0,0.7142857142857143,0.7142857142857142,0.7142857142857142,17,8,11,control,1,4
3,4.0,1.0,0.5,0.7142857142857143,0.7142857142857143,17,8,11,control,1,4
0,1.0,1.0,0.25,0.7142857142857143,0.7142857142857143,17,8,12,control,0,3
1,2.0,1.0,0.5,0.7142857142857143,0.7142857142857143,17,8,12,control,0,3
2,3.0,1.0,0.7142857142857143,0.7142857142857142,0.7142857142857142,17,8,12,control,0,3
3,4.0,1.0,0.4,0.7142857142857143,0.7142857142857143,17,8,12,control,0,3
0,1.0,1.0,0.25,0.625,0.625,17,8,13,control,1,3
1,2.0,1.0,0.5,0.625,0.625,17,8,13,control,1,3
2,3.0,1.0,0.625,0.625,0.625,17,8,13,control,1,3
3,4.0,1.0,0.4,0.625,0.625,17,8,13,control,1,3
0,1.0,1.0,0.25,0.5555555555555556,0.5555555555555556,17,8,14,control,0,4
1,2.0,1.0,0.5,0.5777777777777777,0.5777777777777777,17,8,14,control,0,4
2,3.0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,17,8,14,control,0,4
3,4.0,1.0,0.4,0.5555555555555556,0.5555555555555556,17,8,14,control,0,4
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,9,0,control,1,3
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,9,0,control,1,3
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,9,0,control,1,3
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,9,0,control,1,3
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,9,1,control,0,1
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,9,1,control,0,1
2,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,9,1,control,0,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,9,1,control,0,1
0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,9,2,control,1,3
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,9,2,control,1,3
2,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,9,2,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,9,2,control,1,3
0,1.0,1.0,0.3333333333333333,0.75,0.75,17,9,3,control,0,2
1,2.0,1.0,0.5,0.75,0.75,17,9,3,control,0,2
2,3.0,1.0,0.75,0.7500000000000001,0.7500000000000001,17,9,3,control,0,2
3,4.0,1.0,0.5,0.75,0.75,17,9,3,control,0,2
0,1.0,1.0,0.3333333333333333,0.75,0.75,17,9,4,control,1,3
1,2.0,1.0,0.6666666666666666,0.75,0.75,17,9,4,control,1,3
2,3.0,1.0,0.75,0.7666666666666667,0.7666666666666667,17,9,4,control,1,3
3,4.0,1.0,0.5,0.75,0.75,17,9,4,control,1,3
0,1.0,1.0,0.3333333333333333,0.8,0.8,17,9,5,control,0,3
1,2.0,1.0,0.6666666666666666,0.8,0.8,17,9,5,control,0,3
2,3.0,1.0,0.8,0.8,0.8,17,9,5,control,0,3
3,4.0,1.0,0.5,0.8,0.8,17,9,5,control,0,3
0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,17,9,6,control,1,3
1,2.0,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,17,9,6,control,1,3
2,3.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,17,9,6,control,1,3
3,4.0,1.0,0.5,0.8333333333333334,0.8333333333333334,17,9,6,control,1,3
0,1.0,1.0,0.3333333333333333,0.7142857142857142,0.7142857142857142,17,9,7,control,0,4
1,2.0,1.0,0.6666666666666666,0.7380952380952381,0.7380952380952381,17,9,7,control,0,4
2,3.0,1.0,0.7142857142857143,0.7261904761904762,0.7261904761904762,17,9,7,control,0,4
3,4.0,1.0,0.5,0.7142857142857143,0.7142857142857143,17,9,7,control,0,4
0,1.0,1.0,0.3333333333333333,0.7142857142857142,0.7142857142857142,17,9,8,control,1,3
1,2.0,1.0,0.6666666666666666,0.7380952380952381,0.7380952380952381,17,9,8,control,1,3
2,3.0,1.0,0.7142857142857143,0.7261904761904762,0.7261904761904762,17,9,8,control,1,3
3,4.0,1.0,0.6666666666666666,0.7380952380952381,0.7380952380952381,17,9,8,control,1,3
0,1.0,1.0,0.3333333333333333,0.75,0.75,17,9,9,control,0,1
1,2.0,1.0,0.6666666666666666,0.75,0.75,17,9,9,control,0,1
2,3.0,1.0,0.75,0.75,0.75,17,9,9,control,0,1
3,4.0,1.0,0.6666666666666666,0.75,0.75,17,9,9,control,0,1
0,1.0,1.0,0.25,0.75,0.75,17,9,10,control,1,3
1,2.0,1.0,0.6666666666666666,0.75,0.75,17,9,10,control,1,3
2,3.0,1.0,0.75,0.75,0.75,17,9,10,control,1,3
3,4.0,1.0,0.6666666666666666,0.75,0.75,17,9,10,control,1,3
0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,17,9,11,control,0,2
1,2.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,9,11,control,0,2
2,3.0,1.0,0.6666666666666666,0.6888888888888889,0.6888888888888889,17,9,11,control,0,2
3,4.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,9,11,control,0,2
0,1.0,1.0,0.25,0.75,0.75,17,9,12,control,1,4
1,2.0,1.0,0.75,0.7666666666666667,0.7666666666666667,17,9,12,control,1,4
2,3.0,1.0,0.6666666666666666,0.75,0.75,17,9,12,control,1,4
3,4.0,1.0,0.6666666666666666,0.75,0.75,17,9,12,control,1,4
0,1.0,1.0,0.25,0.75,0.75,17,9,13,control,0,3
1,2.0,1.0,0.75,0.7666666666666667,0.7666666666666667,17,9,13,control,0,3
2,3.0,1.0,0.6666666666666666,0.75,0.75,17,9,13,control,0,3
3,4.0,1.0,0.5,0.75,0.75,17,9,13,control,0,3
0,1.0,1.0,0.25,0.75,0.75,17,9,14,control,1,3
1,2.0,1.0,0.75,0.7500000000000001,0.7500000000000001,17,9,14,control,1,3
2,3.0,1.0,0.6,0.75,0.75,17,9,14,control,1,3
3,4.0,1.0,0.5,0.75,0.75,17,9,14,control,1,3
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,10,0,control,0,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,10,0,control,0,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,10,0,control,0,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,17,10,0,control,0,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,10,1,control,1,3
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,10,1,control,1,3
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,10,1,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,10,1,control,1,3
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,10,2,control,0,2
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,10,2,control,0,2
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,10,2,control,0,2
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,10,2,control,0,2
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,10,3,control,1,3
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,10,3,control,1,3
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,10,3,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,10,3,control,1,3
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,10,4,control,0,3
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,10,4,control,0,3
2,3.0,1.0,0.25,0.6666666666666666,0.6666666666666666,17,10,4,control,0,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,10,4,control,0,3
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,10,5,control,1,4
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,10,5,control,1,4
2,3.0,1.0,0.4,0.6666666666666666,0.6666666666666666,17,10,5,control,1,4
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,17,10,5,control,1,4
0,1.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,10,6,control,0,4
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,17,10,6,control,0,4
2,3.0,1.0,0.4,0.6666666666666666,0.6666666666666666,17,10,6,control,0,4
3,4.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,17,10,6,control,0,4
0,1.0,1.0,0.6666666666666666,0.75,0.75,17,10,7,control,1,4
1,2.0,1.0,0.3333333333333333,0.75,0.75,17,10,7,control,1,4
2,3.0,1.0,0.4,0.75,0.75,17,10,7,control,1,4
3,4.0,1.0,0.75,0.7666666666666667,0.7666666666666667,17,10,7,control,1,4
0,1.0,1.0,0.6666666666666666,0.8,0.8,17,10,8,control,0,1
1,2.0,1.0,0.3333333333333333,0.8,0.8,17,10,8,control,0,1
2,3.0,1.0,0.4,0.8,0.8,17,10,8,control,0,1
3,4.0,1.0,0.8,0.8,0.8,17,10,8,control,0,1
0,1.0,1.0,0.75,0.8,0.8,17,10,9,control,1,4
1,2.0,1.0,0.3333333333333333,0.8,0.8,17,10,9,control,1,4
2,3.0,1.0,0.4,0.8,0.8,17,10,9,control,1,4
3,4.0,1.0,0.8,0.8166666666666668,0.8166666666666668,17,10,9,control,1,4
0,1.0,1.0,0.75,0.8333333333333334,0.8333333333333334,17,10,10,control,0,2
1,2.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,17,10,10,control,0,2
2,3.0,1.0,0.4,0.8333333333333334,0.8333333333333334,17,10,10,control,0,2
3,4.0,1.0,0.8333333333333334,0.8392857142857143,0.8392857142857143,17,10,10,control,0,2
0,1.0,1.0,0.75,0.8333333333333334,0.8333333333333334,17,10,11,control,1,4
1,2.0,1.0,0.5,0.8333333333333334,0.8333333333333334,17,10,11,control,1,4
2,3.0,1.0,0.4,0.8333333333333334,0.8333333333333334,17,10,11,control,1,4
3,4.0,1.0,0.8333333333333334,0.8392857142857143,0.8392857142857143,17,10,11,control,1,4
0,1.0,1.0,0.75,0.7785714285714287,0.7785714285714287,17,10,12,control,0,3
1,2.0,1.0,0.5,0.75,0.75,17,10,12,control,0,3
