,agreement,condition_agreement,param_discount_factor,param_exploit_weight,param_w1,param_w2
0,0.5784133184523809,[0.69275    0.49439394 0.421875  ],0.47055695588909274,0.023434729024158663,0.9065941287168952,0.7798246085898333
0,0.6427269345238095,[0.7116875  0.59037879 0.56145833],0.11934731592613967,0.6688970816688685,0.4225546470660919,0.2538629980655037
0,0.6152250744047618,[0.6973125  0.5555303  0.49791667],0.9454502677247308,0.40229351886561715,0.6935287944225771,0.0902326126655375
0,0.6428106398809523,[0.7116875  0.59054924 0.56145833],0.26432345673037916,0.5487413105733263,0.3866216734619069,0.1053502740721306
0,0.6329334077380953,[0.70529167 0.57956439 0.53541667],0.8789328786417354,0.9980089474774866,0.3990089080206839,0.6774340816818704
0,0.5885137648809523,[0.69325    0.51217803 0.44017857],0.640917074116967,0.04512925877356111,0.7892366191269824,0.5777542631126682
0,0.6423456101190477,[0.71164583 0.58998106 0.55877976],0.4400991028147645,0.24471989924110493,0.019408411303262207,0.4473660599116567
0,0.6428059895833333,[0.711625   0.59014205 0.56502976],0.055044632822952466,0.3495977951469149,0.5309896067900766,0.028652833591103377
0,0.6210751488095237,[0.69883333 0.56503788 0.50595238],0.6652890826753234,0.08110694743485669,0.37407334003691894,0.16832242466329206
0,0.6058407738095237,[0.694625   0.54183712 0.47455357],0.7859245535323948,0.023883070011132324,0.16589865916926305,0.050401372605148875
0,0.6429408482142858,[0.71191667 0.59060606 0.56145833],0.41729367593066535,0.7940505548396973,0.0572405800159379,0.7646072847526086
0,0.6427455357142857,[0.7116875  0.5905303  0.56056548],0.2400377508404603,0.7825835622985998,0.025256148229499176,0.853630637382936
0,0.6132161458333334,[0.6974375  0.5517803  0.49434524],0.9105107601244437,0.5569792502607449,0.2382311067670947,0.9231280604487352
0,0.6320963541666667,[0.70441667 0.57837121 0.53764881],0.7913869517399093,0.5756637611477584,0.08889859380285925,0.929509075755774
0,0.6427362351190476,[0.7116875  0.59056818 0.56011905],0.1908292482422297,0.18412246007084287,0.027132573444065278,0.10594222188887414
0,0.6427734375,[0.71191667 0.59026515 0.56145833],0.29487567442701534,0.6488599442055478,0.25209073519571534,0.9615194033271119
0,0.6425409226190476,[0.71164583 0.59026515 0.55967262],0.3996937120852643,0.22025202117040077,0.5282093741200314,0.28632511851124787
0,0.6018973214285713,[0.694875   0.53367424 0.47380952],0.9396419059901895,0.40590017477348983,0.8306721590364495,0.6200207313713776
0,0.6426990327380953,[0.7116875  0.59020833 0.56235119],0.24290181772958452,0.8777137251209807,0.8360150120350597,0.08393098354462092
0,0.6424293154761905,[0.71177083 0.58981061 0.56056548],0.7137876292276284,0.6117896165496722,0.6325530302455887,0.10624086126290855
0,0.6428850446428571,[0.71204167 0.59026515 0.56235119],0.30938123897440173,0.1759105847007405,0.6279221355630008,0.08191439000335032
0,0.6404668898809525,[0.7094375  0.58827652 0.5578869 ],0.5383856806370869,0.587349846960663,0.8792347471615313,0.8250097769551995
0,0.6427176339285714,[0.71216667 0.58992424 0.56145833],0.8638040858269382,0.8932074949588966,0.20937491212934445,0.017773324741375163
0,0.6427455357142857,[0.71185417 0.59026515 0.56145833],0.2559760354032825,0.6742709424595875,0.9107191344518368,0.8189633910661546
0,0.6429408482142858,[0.71222917 0.59032197 0.56145833],0.39500596256565335,0.7700335369536434,0.8514222278473264,0.9522270160675864
0,0.6228050595238095,[0.69920833 0.56765152 0.51041667],0.8417597125494896,0.5148687683299192,0.450828289420917,0.8330868342001184
0,0.49959542410714275,[0.69275    0.34612689 0.32574405],0.9499885700259834,0.007012573540482792,0.00776856525839642,0.6254726836150651
0,0.6427548363095238,[0.7116875  0.59049242 0.5610119 ],0.15777747605818782,0.7244565752704606,0.5370877111071735,0.13290843733521507
0,0.6427455357142857,[0.71185417 0.59026515 0.56145833],0.16905288102803218,0.5679318177055261,0.7547718955186514,0.9183575602309064
0,0.5627418154761905,[0.69275    0.46647727 0.39047619],0.8289232434662291,0.008307375831333452,0.4269854263266798,0.12102756931846648
0,0.641201636904762,[0.71058333 0.58895833 0.55610119],0.6836148687710895,0.7913341185208945,0.3176133997666776,0.6839926563975743
0,0.6165643601190476,[0.6980625  0.55700758 0.50238095],0.8210226537092713,0.37047029255507724,0.9963070126053306,0.43224802500956183
0,0.6375837053571429,[0.7093125  0.58401515 0.54613095],0.7283679066764982,0.6130908515111239,0.47651327712825875,0.7313698016924628
0,0.6424293154761905,[0.7116875  0.58996212 0.55997024],0.6798763494963869,0.48546572856397063,0.05727498638074735,0.010570475127993584
0,0.6427920386904762,[0.71202083 0.59043561 0.55967262],0.5979451807862322,0.5884547839137848,0.5644655912376438,0.4001996363013912
0,0.6428013392857143,[0.71185417 0.59037879 0.56145833],0.35589206737578905,0.6564340439099319,0.4175941370339471,0.4810850798043852
0,0.6205078124999999,[0.69864583 0.56393939 0.50684524],0.7666492846256319,0.11822852567028352,0.27587601098278225,0.2344994224008149
0,0.6426897321428572,[0.71185417 0.59015152 0.56145833],0.20503361464482983,0.3367377917617784,0.541844327583301,0.5360844327381501
0,0.6428850446428571,[0.71185417 0.59054924 0.56145833],0.47027834188901274,0.8211554600781775,0.015673406131235357,0.49667290264954855
0,0.6045014880952381,[0.69425    0.54011364 0.46934524],0.8537095779509972,0.1350774812551243,0.7835011114390847,0.20933280300907542
0,0.6400948660714286,[0.71       0.5875947  0.55327381],0.9495576259173744,0.7985128672648228,0.03785832306062409,0.24493991311279595
0,0.6284691220238094,[0.70210417 0.57484848 0.52380952],0.716492963300122,0.30267245650180785,0.9816587594361373,0.20096594815212743
0,0.6138857886904762,[0.6966875  0.55393939 0.49345238],0.8715551350491025,0.4738480351140191,0.8619578987680082,0.6997842078524814
0,0.64296875,[0.71216667 0.59043561 0.56145833],0.5594754666186571,0.7694175751311991,0.56240805774962,0.3101893356873662
0,0.6427827380952381,[0.7116875  0.59049242 0.56145833],0.3497429838919065,0.9761327558572183,0.16486296258153543,0.09282180590783629
0,0.6428106398809523,[0.7116875  0.59054924 0.56145833],0.38060297636515283,0.9860108565165824,0.15796078491178944,0.062314095837215255
0,0.6413969494047619,[0.71083333 0.58867424 0.55967262],0.7003624316961006,0.6241976777287689,0.9409416080599777,0.019520138295664125
0,0.6427269345238095,[0.7116875  0.59037879 0.56145833],0.4083981287875549,0.9173450687593446,0.01639006331618087,0.17472367280306433
0,0.6386439732142858,[0.709      0.58583333 0.55104167],0.7431759708222421,0.5161118700640405,0.43721546635223585,0.4587025184467991
0,0.6427269345238095,[0.7116875  0.59037879 0.56145833],0.12711176412963343,0.9660270781651329,0.26583441938438834,0.6538882511337755
0,0.6427176339285714,[0.71185417 0.59020833 0.56145833],0.20589395850217318,0.31357622566338983,0.5120320656007574,0.4241433141243768
0,0.6429408482142858,[0.71216667 0.59037879 0.56145833],0.4055471105573105,0.7017195623531609,0.45121837080695404,0.7360015995443424
0,0.6427827380952381,[0.7116875  0.59049242 0.56145833],0.2769280921919468,0.6933252731635071,0.5492169360136464,0.1609360727446183
0,0.5924572172619047,[0.693875   0.51839015 0.45      ],0.5731427985347937,0.055334402579116815,0.37519500814393625,0.9326184254906574
0,0.6090308779761904,[0.6960625  0.54581439 0.48407738],0.7536335829811658,0.08902327771958518,0.7564895815636119,0.04486523803393916
0,0.6428757440476189,[0.7116875  0.59075758 0.5608631 ],0.010427347856613922,0.38838269826935934,0.32222059892993504,0.45726024748545424
0,0.6427083333333333,[0.7116875  0.59051136 0.56011905],0.06983535350942527,0.5340230182835664,0.2904618055910321,0.28706833672283694
0,0.6378348214285715,[0.7085625  0.58492424 0.5483631 ],0.7613275553843908,0.46571255325351824,0.14229954537460132,0.5131915364479168
0,0.6428106398809523,[0.7116875  0.59054924 0.56145833],0.27149902354325783,0.8872214079947397,0.9696452777562392,0.38693485005210926
0,0.6243768601190477,[0.70045833 0.56903409 0.51577381],0.6356482467596579,0.20625952557049,0.5054144378535054,0.7331111043102554
0,0.6426153273809524,[0.7116875  0.59015152 0.56145833],0.13338507812051037,0.3046683115812675,0.9329085785628922,0.35873477669353726
0,0.6428013392857143,[0.71172917 0.59049242 0.56145833],0.35890886437823233,0.6221668558185978,0.037860866917801994,0.4421399495467252
0,0.642978050595238,[0.7116875  0.59076705 0.5624256 ],0.01083656255726484,0.7758077625185206,0.8915231505224414,0.37880022556524695
0,0.6427548363095238,[0.7116875  0.59043561 0.56145833],0.32798743468363944,0.9631874329449677,0.20416988361215915,0.7126451231392553
0,0.6204427083333333,[0.6989375  0.56320076 0.50952381],0.9646603953019827,0.7753550848143965,0.7932200906615108,0.11544469869071794
0,0.6428850446428571,[0.71185417 0.59054924 0.56145833],0.3687992710330006,0.5353238267320094,0.5280596290415663,0.7083768822400328
0,0.6427548363095238,[0.7116875  0.59032197 0.56235119],0.2749150015497892,0.39115063377802506,0.5118830412891441,0.08902166188184979
0,0.6429920014880952,[0.7116875  0.59107008 0.56026786],0.06603087325947965,0.7699519819517788,0.04903312890202027,0.14366043071159318
0,0.6422061011904763,[0.71164583 0.58969697 0.55877976],0.35653820697449035,0.21901415114368006,0.353411365910443,0.4567677019064743
0,0.6428571428571429,[0.71204167 0.59032197 0.56145833],0.4661373029607341,0.7893295826058807,0.3752255654409846,0.5400963751161993
0,0.6059523809523809,[0.694625   0.54215909 0.47380952],0.881336679312455,0.19876196630761545,0.988468718593685,0.20882479494857686
0,0.6408854166666668,[0.7094375  0.58912879 0.5578869 ],0.866148358585725,0.49531061580111935,0.16579722431573407,0.17316665295735778
0,0.5948939732142857,[0.693875   0.52340909 0.44955357],0.6586653443117901,0.06729847387452559,0.6650293947526293,0.6427158602826865
0,0.6257440476190476,[0.70014583 0.57153409 0.5202381 ],0.8959985903632578,0.665557667310254,0.14824793990473562,0.812471515961446
0,0.6271205357142856,[0.70158333 0.57331439 0.51800595],0.9939319965287707,0.8333163367956539,0.34283454879609576,0.15826175955206256
0,0.6406063988095239,[0.7093125  0.58867424 0.5578869 ],0.6623761338752481,0.732825079418715,0.7307285645504236,0.5946559712164776
0,0.6428850446428571,[0.71204167 0.59037879 0.56145833],0.29421695829566363,0.654523895955436,0.32364489375772354,0.8246789009547847
0,0.5982886904761904,[0.6944375  0.52895833 0.45625   ],0.5221634424488822,0.05171763336000823,0.5353655325868687,0.7909263523141569
0,0.574609375,[0.69275    0.48732955 0.41651786],0.8332090170623355,0.06124268114055076,0.9518652221448538,0.5790732610230014
0,0.6428013392857143,[0.7116875  0.59073864 0.55982143],0.016968081796789325,0.45258940645820056,0.0029001497277278965,0.8170367609111325
0,0.6335472470238095,[0.70529167 0.58001894 0.54166667],0.8687664422927804,0.9704659761386702,0.2226633679487361,0.804071013143641
0,0.6080729166666666,[0.6958125  0.54380682 0.48630952],0.8858915728874543,0.4581876511159605,0.5561380701182782,0.9732031541357063
0,0.6393787202380953,[0.7083125  0.58719697 0.55699405],0.7551079691713684,0.9757606372577351,0.4572854571176831,0.7812698840189477
0,0.6390857514880953,[0.7081875  0.58702652 0.55453869],0.7545443177278031,0.5224973912644685,0.19528516657783423,0.46650292019368944
0,0.639643787202381,[0.709      0.58722538 0.55610119],0.37330292791645414,0.12918583377886783,0.4261566566387165,0.3825355836023414
0,0.5987165178571429,[0.695875   0.52721591 0.46651786],0.9774805886887233,0.23808747030887922,0.02156165364882756,0.4481383454359841
0,0.6427548363095238,[0.7116875  0.59043561 0.56145833],0.06327759493271046,0.34759119116691495,0.7372425918266402,0.41863835192746424
0,0.5755161830357143,[0.692875   0.48894886 0.41741071],0.8664116789481409,0.061747727220479276,0.5904801159359238,0.4745014188323454
0,0.6046688988095238,[0.695625  0.5375    0.4827381],0.9944848694616715,0.5689323977096491,0.7293068980256252,0.4519693417453937
0,0.6141927083333333,[0.6969375  0.55399621 0.49613095],0.9087257818456459,0.6491213772641282,0.9542757226219221,0.6858438288424005
0,0.6428013392857143,[0.71204167 0.59020833 0.56145833],0.49436716264129776,0.8607196085937208,0.2636881961154959,0.5970095914720693
0,0.6429129464285714,[0.7116875  0.59073864 0.56160714],0.05783596666188073,0.7354072956026548,0.22280495470645179,0.3722778801111556
0,0.6428850446428571,[0.71204167 0.59037879 0.56145833],0.3013679952830234,0.6123046332619356,0.25070498402756836,0.7277138129670557
0,0.6428199404761905,[0.7116875  0.59064394 0.5608631 ],0.05660125119277415,0.13846653449639756,0.862664093534065,0.14354637424149974
0,0.6427455357142857,[0.7116875  0.5905303  0.56056548],0.05018076251264603,0.23554651181743458,0.6538125122649371,0.5275285671694169
0,0.6372488839285715,[0.7093125  0.58356061 0.54434524],0.7300772978841389,0.8382771354547779,0.8555400871831145,0.9835695904497128
0,0.5748604910714286,[0.69275    0.48761364 0.41830357],0.8993895849932679,0.05814821663590386,0.782383477682208,0.3717352192889408
0,0.6308128720238095,[0.70391667 0.5761553  0.53809524],0.3360347658549402,0.11488288308831784,0.5154091015776041,0.9615611004969437
0,0.6051525297619047,[0.6946875  0.54007576 0.47693452],0.5226856521181887,0.02629109224620263,0.7199243508179249,0.11965611401585241
0,0.6425502232142857,[0.7116875  0.59007576 0.5610119 ],0.18088711962182102,0.7683779932565693,0.8543896691336469,0.06689812050482802
0,0.6175130208333333,[0.6978125  0.55939394 0.50059524],0.8866656561454058,0.6390189502764239,0.7619567925277959,0.7713349113645448
0,0.6427176339285714,[0.71191667 0.59015152 0.56145833],0.43859883419229695,0.7857215369439039,0.9396396171648008,0.32778559779357386
0,0.6426990327380953,[0.7116875  0.59032197 0.56145833],0.07846516024940386,0.9939862600474371,0.7389714294220567,0.7884053957110945
0,0.6276878720238095,[0.70172917 0.57405303 0.5202381 ],0.5909400831772227,0.14312177176570884,0.6379594099743066,0.33445204511073234
0,0.6426153273809524,[0.7116875  0.59015152 0.56145833],0.19654958999112637,0.9371577255450972,0.25302418997996035,0.2525008168326526
0,0.6356584821428573,[0.7085625  0.58123106 0.54255952],0.5751711915000874,0.2748839891364857,0.14986367012680302,0.8566276820698493
0,0.6426432291666666,[0.7116875  0.59037879 0.56011905],0.06785706684114756,0.1521246217864881,0.46867748396793896,0.2267738380512343
0,0.6426711309523809,[0.7116875  0.59026515 0.56145833],0.3023828085615854,0.45123777932748554,0.19183975569582656,0.3228455759846145
0,0.6426060267857143,[0.71191667 0.59015152 0.55967262],0.43444826142982385,0.29957159594594995,0.23181134641774437,0.4141144824984426
0,0.6428664434523809,[0.7116875  0.59066288 0.56145833],0.28423158298543105,0.7961073383613525,0.27837628439891016,0.08643240469149116
0,0.6189918154761904,[0.6985625  0.5611553  0.50505952],0.8360642251502498,0.37545846360566126,0.7624450469298045,0.43264447119761107
0,0.6427455357142857,[0.71185417 0.59026515 0.56145833],0.31702410396642156,0.6074764566677331,0.2516064736054735,0.5180277616403604
0,0.6305338541666666,[0.70235417 0.57848485 0.5264881 ],0.6872742287360992,0.4632927900139241,0.9274326124181889,0.7909906512435775
0,0.6427920386904761,[0.7116875  0.59066288 0.56026786],0.054894785986159156,0.5393461526756342,0.27292264778401565,0.22937516677736558
0,0.6426711309523809,[0.7116875  0.59026515 0.56145833],0.09212920357380938,0.35780757464078783,0.7610767426212386,0.25662212047012467
0,0.6425502232142857,[0.7116875  0.59018939 0.56011905],0.09976898890220687,0.8101291005440024,0.6175818269227965,0.12019493167464734
0,0.5985863095238095,[0.69475    0.52814394 0.46517857],0.9543729206767853,0.30199537676621024,0.3754017401541836,0.5929687264385756
0,0.5983863467261904,[0.6929375  0.53027462 0.45818452],0.5482320724937897,0.016586917148295632,0.8755076375419562,0.12921202367524687
0,0.64296875,[0.71216667 0.59043561 0.56145833],0.6766761989426223,0.4800394409197708,0.057682396371984246,0.22723226336847957
0,0.6428292410714286,[0.71204167 0.59026515 0.56145833],0.4189816453808415,0.6217200008079586,0.3219016570429418,0.4246887840083656
0,0.6426432291666666,[0.7116875  0.59020833 0.56145833],0.29864751082217433,0.6660447150369306,0.24570428550743173,0.23995658919940566
0,0.6384486607142859,[0.7084375  0.58594697 0.55104167],0.7213393820916725,0.7815438501517388,0.6177131067761581,0.7836958997081139
0,0.6246093749999999,[0.70083333 0.56950758 0.51309524],0.9343356796800407,0.9387025191254998,0.8318845481486148,0.33732897012921437
0,0.6426432291666666,[0.7116875  0.59032197 0.56056548],0.10475678437710734,0.9845257045683831,0.2968899455275379,0.1747987632070871
0,0.6002325148809523,[0.6945     0.53130682 0.46845238],0.9585588583900841,0.2199169912742489,0.7650225267274962,0.22605912296440855
0,0.640034412202381,[0.709125   0.58779356 0.55699405],0.5104178813468729,0.1336916539501447,0.3192044796128519,0.2114593971239931
0,0.6426990327380953,[0.7116875  0.59032197 0.56145833],0.5905932453029361,0.6772896295038068,0.02275774928873564,0.1107286809534912
0,0.6425502232142857,[0.71185417 0.58986742 0.56145833],0.44108007204210087,0.7251588232386031,0.8332597033439373,0.0984018189462661
0,0.6426153273809524,[0.7116875  0.59026515 0.56056548],0.11742141712360321,0.578746135311831,0.7812783943526226,0.16311692957689827
0,0.6428292410714286,[0.71185417 0.59043561 0.56145833],0.39973081088216644,0.9737407850085156,0.4270268617842312,0.6150563633986169
0,0.6426711309523809,[0.7116875  0.59026515 0.56145833],0.10168062866448024,0.3095185754817785,0.7465540639000244,0.3924634073041857
0,0.6426990327380953,[0.7116875  0.59032197 0.56145833],0.09151521337365554,0.6034234780895439,0.7019719474425135,0.9548864347218403
0,0.6427269345238095,[0.7116875  0.59037879 0.56145833],0.12012858451610742,0.8654798072248276,0.3319579551758718,0.7915151567683565
0,0.6405784970238096,[0.7094375  0.58850379 0.5578869 ],0.4724228919482537,0.1910610445934411,0.5380230708437285,0.28998780918972
0,0.6428292410714286,[0.71216667 0.59015152 0.56145833],0.48351458330690156,0.7502429507486679,0.44661306865085426,0.5679637403248103
0,0.6428199404761905,[0.71227083 0.59003788 0.56145833],0.5661216351394354,0.6508209006977368,0.8654157602691692,0.2989944934902522
0,0.6427362351190476,[0.71202083 0.5900947  0.56145833],0.7233353037864914,0.8184309239239533,0.4986616400706162,0.23965516756714944
0,0.6427455357142857,[0.71191667 0.59020833 0.56145833],0.2146608515759697,0.32257868287971225,0.47736424850126524,0.8471681777454353
0,0.6425502232142857,[0.71179167 0.59015152 0.55967262],0.3249686248960043,0.3058286000943714,0.8283469017393289,0.5270730783116045
0,0.6426711309523809,[0.7116875  0.59026515 0.56145833],0.17598355078885108,0.43580527842385053,0.49162250202070734,0.5821151052190111
0,0.6326915922619047,[0.70454167 0.57941288 0.53809524],0.7169934978933982,0.3987298173703092,0.05552255391982863,0.8443391428375556
0,0.6428850446428571,[0.71216667 0.59026515 0.56145833],0.4326487097553283,0.9984383527748992,0.4530772026094658,0.9642942097866232
0,0.6426990327380953,[0.7116875  0.59032197 0.56145833],0.1047948818934783,0.901182347009443,0.2951244506435601,0.7108643248643537
0,0.6327380952380952,[0.70404167 0.58132576 0.52738095],0.6880446893518223,0.4029800722148974,0.7661331096530356,0.5789066348195429
0,0.6426153273809524,[0.7116875  0.58987689 0.56361607],0.11940312193389657,0.4809320551229659,0.7074578018693646,0.03096550968419276
0,0.6428292410714286,[0.71179167 0.59049242 0.56145833],0.23756432324475396,0.2531231559577817,0.07178816006458455,0.4537742785065091
0,0.6426711309523809,[0.7116875  0.59026515 0.56145833],0.3197504029487598,0.6931767544957682,0.059175658576007706,0.24475339401346852
0,0.6369977678571429,[0.7083125  0.58373106 0.54613095],0.5434403594497577,0.3132621160824456,0.44558118132846203,0.8175003859740899
0,0.6430059523809524,[0.7116875  0.59092803 0.56160714],0.3405464532082111,0.5204923385215262,0.0029693741131091578,0.06487518681555948
0,0.6383742559523811,[0.7083125  0.58594697 0.55074405],0.6207564208844264,0.23957003730586635,0.30637239988066445,0.34878563176078836
0,0.6426432291666666,[0.7116875  0.59020833 0.56145833],0.15353410090645292,0.4305094017748239,0.9274885072294298,0.5841894811735879
0,0.610165550595238,[0.6964375  0.54738636 0.48720238],0.8387782255245201,0.3114462068737808,0.6911130011081268,0.719913214863509
0,0.6428013392857143,[0.71179167 0.59043561 0.56145833],0.1517939864461324,0.2084042403863413,0.1110498350625273,0.6244423098909999
0,0.6434709821428571,[0.7116875  0.59145833 0.56488095],0.014994999452254132,0.24144476341291798,0.4619145990735951,0.18080493792537056
0,0.6429315476190477,[0.7116875  0.59077652 0.56160714],0.0571723946933379,0.912223170939927,0.16917665187326858,0.6492118687833254
0,0.5979724702380952,[0.694625   0.52712121 0.46428571],0.9966042534979447,0.6513744620102704,0.8575288646946849,0.7739749628558266
0,0.6389973958333334,[0.70747917 0.58770833 0.55282738],0.9693951526527267,0.8111607629097045,0.14180525868098948,0.11722700027145416
0,0.625297619047619,[0.70070833 0.56977273 0.52291667],0.7531022019745992,0.1945969766893787,0.08587429297101912,0.5597670731465922
0,0.6426990327380953,[0.7116875  0.59032197 0.56145833],0.21604707624201946,0.46190025663317114,0.1745835190434527,0.4418902668036365
0,0.6423549107142857,[0.7116875  0.58969697 0.5608631 ],0.1998335370801244,0.9463160826814656,0.638747636051078,0.034279913840153386
0,0.6426618303571429,[0.71185417 0.59026515 0.56011905],0.393037610714036,0.4320625858104604,0.016711805561026916,0.8268645629609082
0,0.642764136904762,[0.7116875  0.59056818 0.56056548],0.045612412181699646,0.4411453633304184,0.47896591272882905,0.7411942349003403
0,0.6427455357142857,[0.71185417 0.59026515 0.56145833],0.40589036097965536,0.9250370344281535,0.49412359856384824,0.4336145314384555
0,0.6420944940476191,[0.71139583 0.58969697 0.55877976],0.4898210090758378,0.5892175243137332,0.578893316976997,0.8002564960415681
0,0.6428106398809523,[0.7116875  0.59064394 0.56071429],0.03462366420989016,0.28825317753355484,0.1652383718275766,0.5118390122219041
0,0.5922619047619047,[0.693625   0.5188447  0.44508929],0.5995758306598912,0.0440977833388404,0.5720409224793389,0.5797156270045644
0,0.6385974702380953,[0.7086875  0.58594697 0.5516369 ],0.6822707179345254,0.692956496596966,0.3771198871382314,0.9283304878536699
0,0.6427176339285714,[0.71179167 0.59026515 0.56145833],0.09220248050642577,0.19980431869123672,0.8245510304829996,0.5813611834724711
0,0.6428199404761905,[0.71185417 0.59041667 0.56145833],0.38797299835392074,0.7611203414636801,0.6775048797493206,0.3710681616315896
0,0.58251953125,[0.69325    0.50122159 0.43035714],0.5838205937801253,0.006341665381104145,0.04996104578354943,0.14077138077314144
0,0.6426339285714285,[0.71191667 0.5900947  0.56056548],0.5877407672349045,0.8032873535463133,0.20812753075736168,0.7508206058571195
0,0.6424572172619047,[0.71189583 0.58975379 0.56056548],0.6724411606906775,0.6827651849900542,0.701786595406084,0.18755682250687677
0,0.5997488839285713,[0.6945     0.5313447  0.46041667],0.8356261847965308,0.1519819046650145,0.5405323457896675,0.5331854026924426
0,0.6235770089285714,[0.70058333 0.56820076 0.50863095],0.8839104263895887,0.4795143069388057,0.7154768229159307,0.20733230316108175
0,0.5982421874999999,[0.69425    0.52839015 0.46130952],0.9463170832184227,0.21736033383888975,0.7964793938256719,0.3096792903489748
0,0.6317894345238095,[0.70279167 0.58064394 0.5264881 ],0.7877142133975432,0.6096932600949517,0.8532659935732189,0.5460491344519408
0,0.6439685639880952,[0.711875   0.59170455 0.56956845],0.010818347799966821,0.8023445457941298,0.298113622700809,0.17516759608308685
0,0.6403273809523811,[0.7094375  0.58833333 0.55520833],0.47374668303924494,0.5211751331254043,0.6366781409630632,0.9893561856829974
0,0.6409691220238096,[0.7103125  0.58816288 0.56056548],0.7523232310019702,0.6238000158260082,0.6652746014462393,0.08544927407701408
0,0.6425595238095237,[0.7116875  0.59003788 0.56145833],0.29856405070739944,0.6372844895907844,0.23262554411284997,0.18459023670701213
0,0.6325427827380952,[0.70391667 0.58104167 0.52738095],0.6327744092175611,0.34965676249708444,0.7275573121333827,0.7081019249558346
0,0.5987444196428572,[0.694625   0.52869318 0.46428571],0.981541678115924,0.5112471198443787,0.5923114658122995,0.7496364857992995
0,0.6013904389880952,[0.694625   0.53363636 0.46778274],0.5180476807901347,0.02865841894157073,0.5512873919948663,0.28029459156681
0,0.6414527529761905,[0.71120833 0.58890152 0.55610119],0.7756063586654537,0.5454855024508157,0.10178635564828142,0.33766641582297696
0,0.6407970610119048,[0.71020833 0.58870265 0.55431548],0.17494695677917826,0.11483423009987559,0.23703430335746434,0.8497793736088607
0,0.6427222842261905,[0.711625   0.59014205 0.56369048],0.04582398464967308,0.6747998254819582,0.7688039630092212,0.039312126582516926
0,0.6289992559523809,[0.70204167 0.57479167 0.53318452],0.4366737560603371,0.14897772412706622,0.4937764887581958,0.911634453323141
0,0.6341982886904762,[0.70441667 0.58214015 0.54166667],0.6251560167878208,0.31684458766543655,0.5108865297721696,0.6556049238752611
0,0.6428013392857143,[0.71204167 0.5900947  0.56235119],0.39561729905526966,0.38971596550569565,0.7453837404919511,0.17901192607557836
0,0.6428943452380952,[0.7116875  0.5907197  0.56145833],0.20692650027307757,0.6120020518882084,0.5838627091470375,0.13730424061961033
0,0.6426897321428572,[0.71185417 0.59015152 0.56145833],0.23564663517073836,0.723584242202642,0.7630278844604282,0.9234088119878833
0,0.6430803571428572,[0.71229167 0.59054924 0.56145833],0.282356909014967,0.16383679554686503,0.8654452759163868,0.08401322570041136
0,0.6419828869047619,[0.71127083 0.58969697 0.5578869 ],0.5529703253137298,0.8448716245048724,0.9050234587154188,0.8809666554651251
0,0.5636207217261904,[0.69275    0.46787879 0.39352679],0.8224288066216925,0.03625877727003857,0.7978067726372947,0.5399807213712863
0,0.6425874255952381,[0.7116875  0.5900947  0.56145833],0.25761421216441527,0.9538186605039147,0.28029670576842347,0.19424990922443397
0,0.6415364583333334,[0.71045833 0.58952652 0.5578869 ],0.6352687571093317,0.5609931847984821,0.49433687840489027,0.43730263629108945
0,0.6300037202380953,[0.70229167 0.57757576 0.52559524],0.5476621452009538,0.11303946308540669,0.6612043767714512,0.2267770616253455
0,0.6428571428571429,[0.71216667 0.59020833 0.56145833],0.18267965849980938,0.3315090218628475,0.8223150849453934,0.9145842263700439
0,0.6427548363095238,[0.7116875  0.59043561 0.56145833],0.10555712835290576,0.8492114043480226,0.3529399853597469,0.5070170873532222
0,0.6425130208333334,[0.71189583 0.58998106 0.55967262],0.6326921227813419,0.29643505789176694,0.09016653907203209,0.24392533662100935
0,0.6426990327380953,[0.7116875  0.59032197 0.56145833],0.167591906084542,0.6508464647118664,0.48341013655188425,0.9306963456089653
0,0.6432477678571429,[0.71235417 0.59083333 0.56145833],0.4219552573885802,0.5551630251586553,0.8994377860963221,0.4845656015257247
0,0.6429129464285714,[0.71204167 0.59043561 0.56145833],0.45215529555896805,0.8077043736838386,0.7608668367590187,0.6959646215232055
0,0.6397693452380953,[0.7091875  0.58731061 0.55610119],0.34599203018156355,0.10215731449717669,0.17021721599622697,0.386016636528024
0,0.6426711309523809,[0.7116875  0.59026515 0.56145833],0.17822327881993005,0.9467962099009286,0.1647258148469425,0.2980212730535524
0,0.6085611979166666,[0.696125   0.54460227 0.48563988],0.9532482993767942,0.6057373051109498,0.9291355161179852,0.5171050800563827
0,0.6143880208333332,[0.6971875  0.55433712 0.49479167],0.9606244393453952,0.3830837163396037,0.6970025475441011,0.010114810138093566
0,0.6401878720238096,[0.709      0.58810606 0.5578869 ],0.6536183119975378,0.4458327029947684,0.6802374449135625,0.28273668767198956
0,0.6418340773809524,[0.7109375  0.5894697  0.55967262],0.8924542928767828,0.8752146225738321,0.11846935989091456,0.2099485616817307
0,0.6288039434523809,[0.70241667 0.57530303 0.5233631 ],0.7482759864270793,0.21199668236780767,0.5902736326378761,0.10322085074037102
0,0.6299386160714284,[0.70175    0.57770833 0.52738095],0.9594066253493914,0.8647338832075713,0.5722431956887163,0.06119659198448302
0,0.6370675223214287,[0.70847917 0.58410038 0.54315476],0.4217494606964718,0.07941020877257077,0.9125937431581739,0.0033256987545082772
